fecha,meteo,tipo_accidente,lesividad,distrito,direccion
2018-05-10 11:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,CALLE DE ARROYOFRESNO NUM                                                                            7
2018-05-11 11:00:00,Despejado,Caida,Leve,SALAMANCA                     ,AVENIDA DE LOS TOREROS NUM                                                                           71
2018-05-11 13:00:00,Despejado,Colision,Leve,RETIRO                        ,PLAZA DE CANOVAS DEL CASTILLO - PLAZA DE LA LEALTAD
2018-05-11 22:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE CEDACEROS - CARRERA DE SAN JERONIMO
2018-05-11 22:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,PASEO DEL ROBLEDAL
2018-05-12 10:00:00,Despejado,Caida,Leve,LATINA                        ,CARRETERA DE BOADILLA DEL MONTE NUM                                                                  40
2018-05-12 18:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE ORENSE - CALLE DEL GENERAL YAGÜE
2018-05-12 23:00:00,Despejado,Caida,Leve,RETIRO                        ,AUTOVIA  M-30 CALZADA 1 - AVENIDA DE LA CIUDAD DE BARCELONA
2018-05-13 18:00:00,Despejado,Imprudencia,Moderada,USERA                         ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              5850
2018-05-14 00:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,PASEO DEL DOCTOR VALLEJO NAGERA NUM                                                                  43
2018-05-14 12:00:00,Despejado,Caida,Leve,MORATALAZ                     ,AVENIDA DEL DOCTOR GARCIA TAPIA NUM                                                                  218
2018-05-14 20:00:00,Despejado,Caida,Grave,RETIRO                        ,PLAZA DE MARIANO DE CAVIA NUM                                                                        2
2018-05-16 14:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS            ,AVENIDA DE MIGUEL HERNANDEZ NUM                                                                      80
2018-05-16 14:00:00,Despejado,Colision,Leve,USERA                         ,AVENIDA DEL MANZANARES NUM                                                                           212
2018-05-16 14:00:00,Despejado,Colision,Leve,USERA                         ,AVENIDA DEL MANZANARES NUM                                                                           212
2018-05-17 16:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DE ALFONSO XII - PLAZA DE LA INDEPENDENCIA
2018-05-17 18:00:00,Despejado,Caida,Leve,TETUAN                        ,CALLE DE ESPERANZA SANCHEZ CARRASCOSA NUM                                                            58
2018-05-17 19:00:00,Despejado,Colision,Leve,CHAMARTIN                     ,CALLE DE MAURICIO LEGENDRE NUM                                                                       43
2018-05-18 11:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE CLAUDIO COELLO NUM                                                                          22
2018-05-18 16:00:00,Despejado,Imprudencia,Leve,CENTRO                        ,CALLE  MAYOR NUM                                                                                     4
2018-05-19 00:00:00,Despejado,Colision,Leve,SALAMANCA                     ,AVENIDA DE MENENDEZ PELAYO - CALLE DE O'DONNELL
2018-05-19 14:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,CUESTA DE SAN VICENTE NUM                                                                            40
2018-05-20 10:00:00,Despejado,Imprudencia,Leve,VILLAVERDE                    ,CALLE  GRAN VIA DE VILLAVERDE S/N
2018-05-20 11:00:00,Despejado,Caida,Leve,LATINA                        ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              2200
2018-05-20 11:00:00,Despejado,Colision,Leve,SAN BLAS                      ,AVENIDA DE NIZA - CALLE DE MANCHESTER
2018-05-20 13:00:00,Despejado,Caida,Leve,HORTALEZA                     ,CALLE DEL PINTOR LUCIO MUÑOZ - CALLE DEL PRINCIPE CARLOS
2018-05-21 20:00:00,Lluvia,Colision,Leve,CHAMBERI                      ,CALLE DE BRAVO MURILLO - PLAZA DE JUAN ZORRILLA
2018-05-21 21:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,PASEO DE PONTONES NUM                                                                                14
2018-05-22 08:00:00,Despejado,Caida,Leve,CARABANCHEL                   ,CALLE DEL GENERAL RICARDOS NUM                                                                       19
2018-05-22 15:00:00,Lluvia,Colision,Leve,CHAMARTIN                     ,PLAZA DE JOSE MARIA SOLER
2018-05-22 16:00:00,Lluvia,Colision,Leve,FUENCARRAL-EL PARDO           ,AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE LA MASO
2018-05-24 08:00:00,Despejado,Caida,Leve,HORTALEZA                     ,AVENIDA DE LOS MADROÑOS NUM                                                                          17
2018-05-24 08:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,AVENIDA DE LA DEMOCRACIA NUM                                                                         13
2018-05-24 16:00:00,Despejado,Colision,Grave,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  44
2018-05-26 10:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO           ,CALLE DE AFUERAS A VALVERDE - CALLE DE CALATRAVA
2018-05-27 01:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE LAS NEGRAS - CALLE DEL DUQUE DE LIRIA
2018-05-28 07:00:00,Lluvia,Colision,Leve,USERA                         ,CALLE DE ANTONIO LOPEZ - CAMINO DE PERALES
2018-05-28 12:00:00,Lluvia,Colision,Leve,RETIRO                        ,CALLE DE ALCALA NUM                                                                                  60
2018-05-29 07:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SEGOVIA - PLAZA DE LA CRUZ VERDE
2018-05-31 18:00:00,Despejado,Caida,Moderada,RETIRO                        ,CALLE DE ALFONSO XII - CALLE DE CLAUDIO MOYANO
2018-06-01 15:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE ALBERTO AGUILERA NUM                                                                        48
2018-06-01 18:00:00,Despejado,Colision,Leve,BARAJAS                       ,GLORIETA DE ANIBAL GONZALEZ
2018-06-01 18:00:00,Despejado,Colision,Moderada,BARAJAS                       ,GLORIETA DE ANIBAL GONZALEZ
2018-06-01 19:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE HERNANI NUM                                                                                 75
2018-06-02 16:00:00,Despejado,Caida,Leve,CENTRO                        ,PLAZA DE SALESAS NUM                                                                                 8
2018-06-03 09:00:00,Despejado,Imprudencia,Leve,CARABANCHEL                   ,GLORIETA DEL MARQUES DE VADILLO NUM                                                                  1
2018-06-03 13:00:00,Despejado,Caida,Leve,TETUAN                        ,CALLE  VIA LIMITE - CALLE DE LAS MAGNOLIAS
2018-06-03 14:00:00,Despejado,Caida,Leve,SALAMANCA                     ,PASEO DE LA CASTELLANA NUM                                                                           22
2018-06-04 08:00:00,Despejado,Colision,Grave,HORTALEZA                     ,AVENIDA DE LAS FUERZAS ARMADAS NUM                                                                   5
2018-06-04 12:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DE EMBAJADORES - CALLE DE SANTA CATALINA
2018-06-04 20:00:00,Despejado,Colision,Leve,USERA                         ,AVENIDA DE RAFAELA YBARRA - CALLE DE FERMIN DONAIRE
2018-06-05 01:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           375
2018-06-05 08:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO           ,CALLE DE SANTIAGO DE COMPOSTELA - PLAZA DE VILLAFRANCA DE LOS BARROS
2018-06-05 14:00:00,Despejado,Colision,Leve,LATINA                        ,AVENIDA DEL PADRE PIQUER NUM                                                                         8
2018-06-07 08:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO           ,CALLE DE FRANCISCO TARREGA - CALLE DE ISABEL COLBRAND
2018-06-07 21:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE HERNAN CORTES NUM                                                                           22
2018-06-08 14:00:00,Lluvia,Colision,Leve,RETIRO                        ,PASEO DEL PRADO - PLAZA DE MURILLO
2018-06-08 16:00:00,Lluvia,Colision,Grave,VILLA DE VALLECAS             ,AVENIDA DEL ENSANCHE DE VALLECAS NUM                                                                 56
2018-06-08 17:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  73
2018-06-09 10:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS             ,CARRETERA DE VILLAVERDE A VALLECAS NUM                                                               250
2018-06-09 12:00:00,Despejado,Colision,Leve,VILLAVERDE                    ,CALLE DE DOMINGO PARRAGA NUM                                                                         62
2018-06-09 13:00:00,Despejado,Caida,Leve,USERA                         ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              6500
2018-06-10 20:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE FERNANDO VI NUM                                                                             14
2018-06-11 02:00:00,Despejado,Colision,Grave,RETIRO                        ,PASEO DEL PRADO NUM                                                                                  13
2018-06-12 15:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DE MENDEZ ALVARO NUM                                                                           9
2018-06-13 00:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE BEATRIZ GALINDO NUM                                                                         4
2018-06-13 00:00:00,Despejado,Colision,Moderada,CENTRO                        ,CALLE DE BEATRIZ GALINDO NUM                                                                         4
2018-06-13 04:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE DONOSO CORTES - CALLE DE MAGALLANES
2018-06-13 18:00:00,Despejado,Caida,Leve,CHAMBERI                      ,PASEO DE LA CASTELLANA - PLAZA DEL DOCTOR MARAÑON
2018-06-14 14:00:00,Despejado,Caida,Leve,TETUAN                        ,CALLE DE PALENCIA - CALLE DE SAN ANTONIO
2018-06-14 17:00:00,Despejado,Colision,Leve,CENTRO                        ,GRAN VIA DE SAN FRANCISCO NUM                                                                        5
2018-06-14 17:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,CALLE DE CORAZON DE MARIA NUM                                                                        15
2018-06-15 03:00:00,Despejado,Colision,Grave,CENTRO                        ,CALLE DE ALCALA - PLAZA DE CIBELES
2018-06-15 14:00:00,Despejado,Caida,Leve,LATINA                        ,CARRETERA DEL BARRIO DE LA FORTUNA NUM                                                               8
2018-06-16 07:00:00,Despejado,Colision,Leve,VICALVARO                     ,CALLE DE RIVAS NUM                                                                                   5
2018-06-16 07:00:00,Despejado,Colision,Leve,VICALVARO                     ,CALLE DE RIVAS NUM                                                                                   5
2018-06-16 22:00:00,Despejado,Imprudencia,Grave,PUENTE DE VALLECAS            ,CALLE DE LOS LEONESES NUM                                                                            6
2018-06-17 09:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO           ,CALLE DE ARROYOFRESNO NUM                                                                            25
2018-06-17 09:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO           ,CALLE DE ARROYOFRESNO NUM                                                                            25
2018-06-17 13:00:00,Despejado,Caida,Leve,RETIRO                        ,AVENIDA DE LA CIUDAD DE BARCELONA NUM                                                                57
2018-06-18 13:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE LA RIBERA DE CURTIDORES NUM                                                                 27
2018-06-18 18:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,PASEO DE LAS ACACIAS NUM                                                                             50
2018-06-18 18:00:00,Despejado,Imprudencia,Leve,FUENCARRAL-EL PARDO           ,CALLE DE SINESIO DELGADO NUM                                                                         32
2018-06-18 19:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE LA RIBERA DE CURTIDORES NUM                                                                 25
2018-06-18 19:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE VITRUVIO - PASEO DE LA CASTELLANA
2018-06-18 20:00:00,Despejado,Caida,Leve,CARABANCHEL                   ,PUENTE DE SAN ISIDRO
2018-06-18 20:00:00,Despejado,Caida,Leve,RETIRO                        ,PASEO DE URUGUAY - PASEO DEL FERNAN NUÑEZ
2018-06-19 12:00:00,Despejado,Imprudencia,Moderada,TETUAN                        ,CALLE DE OFELIA NIETO NUM                                                                            64
2018-06-19 14:00:00,Despejado,Imprudencia,Moderada,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  217
2018-06-19 17:00:00,Despejado,Colision,Leve,TETUAN                        ,PLAZA DE CASTILLA NUM                                                                                1
2018-06-19 18:00:00,Despejado,Colision,Leve,VILLAVERDE                    ,CALLE DE EL BERRUECO - CALLE DE LA ACEBEDA
2018-06-19 19:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE  GRAN VIA - CALLE DE SAN BERNARDO
2018-06-19 19:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE  GRAN VIA - CALLE DE SAN BERNARDO
2018-06-19 21:00:00,Despejado,Colision,Grave,MONCLOA-ARAVACA               ,CAMINO DE VALDEZA - CARRETERA DE LA CIUDAD UNIVERSITARIA
2018-06-19 21:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CAMINO DE VALDEZA - CARRETERA DE LA CIUDAD UNIVERSITARIA
2018-06-20 11:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE BARBARA DE BRAGANZA - PASEO DE RECOLETOS
2018-06-20 19:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE  MAYOR - CALLE DEL SIETE DE JULIO
2018-06-20 20:00:00,Despejado,Imprudencia,Leve,CIUDAD LINEAL                 ,CALLE DE LA VIRGEN DEL PORTILLO NUM                                                                  35
2018-06-21 15:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE LA BATALLA DEL SALADO - CALLE DEL GENERAL PALANCA
2018-06-21 18:00:00,Despejado,Caida,Leve,BARAJAS                       ,PARQUE DE JUAN CARLOS I NUM                                                                          1
2018-06-21 22:00:00,Despejado,Caida,Leve,LATINA                        ,CALLE DE LA ALHAMBRA - PLAZA DE ACHICORIA
2018-06-23 11:00:00,Despejado,Imprudencia,Moderada,LATINA                        ,PASEO DEL MARQUES DE MONISTROL NUM                                                                   5
2018-06-24 10:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE GENOVA - CALLE DEL MARQUES DE LA ENSENADA
2018-06-25 10:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DE DELICIAS NUM                                                                                26
2018-06-25 10:00:00,Despejado,Colision,Leve,SALAMANCA                     ,PASEO DE LA CASTELLANA NUM                                                                           66
2018-06-25 14:00:00,Despejado,Imprudencia,Leve,BARAJAS                       ,CALLE DEL BATEL NUM                                                                                  8
2018-06-25 15:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,CALLE DEL MARQUES DE URQUIJO NUM                                                                     2
2018-06-26 04:00:00,Despejado,Caida,Grave,SAN BLAS                      ,CALLE DE ETRURIA NUM                                                                                 2
2018-06-26 14:00:00,Despejado,Colision,Moderada,ARGANZUELA                    ,CALLE DEL MAESTRO ARBOS - PLAZA DE LEGAZPI
2018-06-29 09:00:00,Despejado,Colision,Leve,CHAMARTIN                     ,AVENIDA DE ALFONSO XIII NUM                                                                          38
2018-06-29 09:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,PASEO DE LA CASTELLANA - PLAZA DE CUZCO
2018-06-29 10:00:00,Despejado,Colision,Grave,FUENCARRAL-EL PARDO           ,CALLE DEL MONASTERIO DE OSEIRA NUM                                                                   25
2018-06-29 10:00:00,Despejado,Colision,Grave,FUENCARRAL-EL PARDO           ,CALLE DEL MONASTERIO DE OSEIRA NUM                                                                   25
2018-06-29 13:00:00,Despejado,Colision,Leve,USERA                         ,AVENIDA DE SAN FERMIN - CALLE DE ANTEQUERA
2018-06-29 17:00:00,Despejado,Caida,Grave,RETIRO                        ,PASEO DEL FERNAN NUÑEZ
2018-06-29 19:00:00,Despejado,Imprudencia,Leve,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  96
2018-06-30 13:00:00,Lluvia,Caida,Leve,MONCLOA-ARAVACA               ,CALLE DE CADARSO - CALLE DE IRUN
2018-06-30 18:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS            ,AVENIDA DE LA ALBUFERA NUM                                                                           136
2018-06-30 20:00:00,Despejado,Colision,Grave,FUENCARRAL-EL PARDO           ,CALLE DEL MONASTERIO DE EL PAULAR NUM                                                                136
2018-07-01 15:00:00,Despejado,Colision,Moderada,CENTRO                        ,CALLE DE ALBERTO AGUILERA - CALLE DE BALTASAR GRACIAN
2018-07-01 15:00:00,Despejado,Caida,Leve,SAN BLAS                      ,CALLE DE AQUITANIA NUM                                                                               2
2018-07-01 21:00:00,Despejado,Caida,Leve,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              3650
2018-07-02 19:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE JOSE ABASCAL NUM                                                                            40
2018-07-02 19:00:00,Despejado,Caida,Leve,LATINA                        ,CALLE DE VALMOJADO NUM                                                                               99
2018-07-04 01:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  62
2018-07-04 11:00:00,Despejado,Caida,Leve,LATINA                        ,CALLE DE ALLENDE
2018-07-05 09:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE SANTA ENGRACIA NUM                                                                          115
2018-07-05 18:00:00,Despejado,Colision,Leve,HORTALEZA                     ,CALLE DE SANTA SUSANA NUM                                                                            55
2018-07-05 18:00:00,Despejado,Colision,Leve,HORTALEZA                     ,CALLE DE SANTA SUSANA NUM                                                                            55
2018-07-05 19:00:00,Despejado,Imprudencia,Leve,ARGANZUELA                    ,PASEO DE LA ESPERANZA NUM                                                                            12
2018-07-05 21:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,PASEO DE LAS DELICIAS - PLAZA DEL EMPERADOR CARLOS V
2018-07-05 21:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE SAN BERNARDO NUM                                                                            98
2018-07-06 08:00:00,Despejado,Caida,Grave,CIUDAD LINEAL                 ,CALLE DE ARTURO SORIA NUM                                                                            220
2018-07-06 10:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS            ,AVENIDA DE MIGUEL HERNANDEZ NUM                                                                      96
2018-07-06 19:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE JOSE ABASCAL NUM                                                                            50
2018-07-07 00:00:00,Despejado,Imprudencia,Leve,CENTRO                        ,CALLE DE HORTALEZA NUM                                                                               26
2018-07-07 00:00:00,Despejado,Imprudencia,Leve,SALAMANCA                     ,CALLE DE ALCALA - CALLE DE ROBERTO DOMINGO
2018-07-07 20:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DE ALFONSO XII NUM                                                                             30
2018-07-08 10:00:00,Despejado,Imprudencia,Moderada,CENTRO                        ,CALLE DE LAS HUERTAS NUM                                                                             13
2018-07-08 18:00:00,Despejado,Caida,Grave,CARABANCHEL                   ,AVENIDA DEL MANZANARES NUM                                                                           58
2018-07-10 07:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE MELILLA - PASEO DE LAS ACACIAS
2018-07-10 15:00:00,Despejado,Caida,Moderada,MONCLOA-ARAVACA               ,PASEO DE LA VENTA NUM                                                                                1
2018-07-10 19:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE FUENCARRAL NUM                                                                              123
2018-07-11 00:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE PONCE DE LEON - CALLE DE SANTA ENGRACIA
2018-07-11 13:00:00,Despejado,Imprudencia,Moderada,BARAJAS                       ,AVENIDA DEL CONSEJO DE EUROPA NUM                                                                    2
2018-07-12 15:00:00,Despejado,Colision,Leve,MORATALAZ                     ,AVENIDA DEL DOCTOR GARCIA TAPIA NUM                                                                  216
2018-07-12 18:00:00,Despejado,Colision,Leve,VICALVARO                     ,BULEVAR DE INDALECIO PRIETO NUM                                                                      23
2018-07-12 21:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE ELOY GONZALO - CALLE DEL GENERAL ALVAREZ DE CASTRO
2018-07-13 00:00:00,Despejado,Colision,Moderada,RETIRO                        ,PASEO DEL PRADO - PLAZA DE LA LEALTAD
2018-07-13 11:00:00,Despejado,Caida,Leve,HORTALEZA                     ,AVENIDA DE FRANCISCO JAVIER SÁENZ DE OIZA NUM                                                        15
2018-07-13 19:00:00,Despejado,Caida,Grave,LATINA                        ,CALLE DE LOS YEBENES NUM                                                                             30
2018-07-14 05:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE LAS FUENTES - CALLE DEL ARENAL
2018-07-14 14:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA - AVENIDA DE LOS POBLADOS
2018-07-14 16:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DEL PUERTO ALTO NUM                                                                            27
2018-07-16 13:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE ZURBANO - PLAZA DE SAN JUAN DE LA CRUZ
2018-07-16 17:00:00,Despejado,Imprudencia,Moderada,MORATALAZ                     ,CALLE DEL ARROYO FONTARRON NUM                                                                       79
2018-07-17 21:00:00,Despejado,Caida,Moderada,CENTRO                        ,PASEO DEL PRADO NUM                                                                                  34
2018-07-18 13:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CALLE DE ARRIAZA - CUESTA DE SAN VICENTE
2018-07-19 10:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DE FERNAN GONZALEZ NUM                                                                         39
2018-07-19 15:00:00,Despejado,Caida,Grave,CHAMARTIN                     ,PASEO DE LA CASTELLANA NUM                                                                           244
2018-07-19 16:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  119
2018-07-19 17:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE ALCALA - PLAZA DE LA INDEPENDENCIA
2018-07-19 19:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE TOLEDO NUM                                                                                  25
2018-07-19 19:00:00,Despejado,Caida,Leve,TETUAN                        ,CALLE DEL MARQUES DE VIANA NUM                                                                       38
2018-07-19 21:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,PASEO DE LA FLORIDA NUM                                                                              59
2018-07-20 10:00:00,Despejado,Imprudencia,Leve,LATINA                        ,PARQUE DE LAS CRUCES
2018-07-20 15:00:00,Despejado,Colision,Leve,MORATALAZ                     ,CALLE DE LA HACIENDA DE PAVONES - CALLE DEL ARROYO FONTARRON
2018-07-21 13:00:00,Despejado,Caida,Grave,BARAJAS                       ,PARQUE DE JUAN CARLOS I NUM                                                                          1
2018-07-22 15:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DEL PARROCO EUSEBIO CUENCA NUM                                                                 58
2018-07-23 09:00:00,Despejado,Caida,Leve,CARABANCHEL                   ,AVENIDA DEL MANZANARES NUM                                                                           156
2018-07-23 13:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE LA PALMA - CALLE DE SAN ANDRES
2018-07-23 20:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE DE LA HUERTA DE CASTAÑEDA - PASEO DE LOS OLIVOS
2018-07-24 11:00:00,Despejado,Imprudencia,Moderada,SAN BLAS                      ,PASEO DE GINEBRA NUM                                                                                 13
2018-07-24 16:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  44
2018-07-24 16:00:00,Despejado,Imprudencia,Moderada,SALAMANCA                     ,CALLE DE FRANCISCO SILVELA - PLAZA DE MANUEL BECERRA
2018-07-25 15:00:00,Despejado,Colision,Moderada,CENTRO                        ,CALLE DE CARRETAS - PLAZA DE LA PUERTA DEL SOL
2018-07-25 18:00:00,Despejado,Colision,Leve,RETIRO                        ,PASEO DEL PRADO NUM                                                                                  13
2018-07-27 12:00:00,Despejado,Caida,Leve,RETIRO                        ,PARQUE DEL RETIRO
2018-07-27 19:00:00,Despejado,Caida,Moderada,CHAMARTIN                     ,CALLE DEL PRINCIPE DE VERGARA - PLAZA DE CATALUÑA
2018-07-28 12:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CAMINO DE VALDEZA - PLAZA DE LAS MORERAS
2018-07-28 12:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CAMINO DE VALDEZA - PLAZA DE LAS MORERAS
2018-07-28 21:00:00,Despejado,Colision,Grave,CENTRO                        ,PLAZA DEL EMPERADOR CARLOS V - RONDA DE ATOCHA
2018-07-28 21:00:00,Despejado,Caida,Grave,HORTALEZA                     ,CALLE DE PRINCESA DE EBOLI NUM                                                                       7
2018-07-29 11:00:00,Despejado,Colision,Grave,MONCLOA-ARAVACA               ,CAMINO DEL RUISEÑOR - PASEO DE LOS CASTAÑOS
2018-07-29 11:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CAMINO DEL RUISEÑOR - PASEO DE LOS CASTAÑOS
2018-07-30 00:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE ZURBARAN - PASEO DE LA CASTELLANA
2018-07-30 08:00:00,Despejado,Colision,Leve,RETIRO                        ,PASEO DEL PRADO NUM                                                                                  13
2018-07-30 18:00:00,Despejado,Caida,Moderada,CIUDAD LINEAL                 ,CALLE DE FRANCISCO RIOJA - CALLE DE GREGORIO DONAS
2018-07-30 18:00:00,Despejado,Caida,Leve,CIUDAD LINEAL                 ,CALLE DE FRANCISCO RIOJA - CALLE DE GREGORIO DONAS
2018-07-30 18:00:00,Despejado,Caida,Leve,HORTALEZA                     ,AVENIDA DE LOS ANDES - CALLE DE BOJ
2018-08-01 07:00:00,Despejado,Colision,Leve,VICALVARO                     ,CALLE DE BOYER NUM                                                                                   32
2018-08-01 18:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE BAILEN - PLAZA DE ARMERIA
2018-08-01 19:00:00,Despejado,Caida,Leve,CARABANCHEL                   ,AVENIDA DE LA PESETA - CALLE DEL PINAR DE SAN JOSE
2018-08-02 18:00:00,Despejado,Caida,Leve,SAN BLAS                      ,AVENIDA DE LUIS ARAGONÉS - CALLE DE SAN HILARIO
2018-08-02 19:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AUTOVIA  M-40 - CALLE DEL ACONCAGUA
2018-08-03 02:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE SOR ANGELA DE LA CRUZ - PLAZA DE CUZCO
2018-08-03 10:00:00,Despejado,Imprudencia,Leve,USERA                         ,AVENIDA DE CORDOBA NUM                                                                               2
2018-08-03 11:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO           ,CALLE DE PUENTE LA REINA - CALLE DEL CASTILLO DE CANDANCHU
2018-08-03 12:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,AVENIDA DE OPORTO NUM                                                                                4
2018-08-03 21:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,GLORIETA DE SANTA MARIA DE LA CABEZA NUM                                                             10
2018-08-03 21:00:00,Despejado,Caida,Moderada,LATINA                        ,AVENIDA DE LOS CAPRICHOS - CALLE DE SEPULVEDA
2018-08-03 21:00:00,Despejado,Caida,Leve,LATINA                        ,AVENIDA DE LOS CAPRICHOS - CALLE DE SEPULVEDA
2018-08-04 10:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,CARRIL  ANILLO VERDE CICLISTA KM.                                                                    53200
2018-08-04 10:00:00,Despejado,Caida,Leve,LATINA                        ,CALLE DE LOS YEBENES NUM
2018-08-05 09:00:00,Despejado,Caida,Leve,VICALVARO                     ,CALLE DEL TREN DE ARGANDA NUM                                                                        12
2018-08-05 11:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DE MELILLA NUM                                                                                 6
2018-08-05 12:00:00,Despejado,Caida,Leve,RETIRO                        ,CALLE DEL ALCALDE SAINZ DE BARANDA - CALLE DEL DOCTOR ESQUERDO
2018-08-06 18:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  117
2018-08-07 01:00:00,Despejado,Caida,Leve,CENTRO                        ,PLAZA DEL CALLAO NUM                                                                                 1
