fecha,meteo,tipo_accidente,lesividad,distrito,direccion
2017-07-16 16:00:00,Despejado,Imprudencia,Moderada,CARABANCHEL                   ,CALLE DEL GENERAL RICARDOS NUM                                                                       3
2017-07-17 13:00:00,Despejado,Imprudencia,Moderada,CENTRO                        ,CALLE DEL GENERAL CASTAÑOS NUM                                                                       1
2017-07-17 17:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  16
2017-07-18 20:00:00,Despejado,Caida,Moderada,RETIRO                        ,CALLE DE ALFONSO XII NUM                                                                             30
2017-07-19 15:00:00,Despejado,Caida,Leve,TETUAN                        ,PASEO DE LA CASTELLANA NUM                                                                           89
2017-07-20 19:00:00,Despejado,Colision,Moderada,USERA                         ,CALLE DE LOS EVANGELIOS - CALLE DE SANTUARIO
2017-07-21 16:00:00,Despejado,Caida,Leve,CENTRO                        ,GLORIETA DE PUERTA DE TOLEDO NUM                                                                     1
2017-07-21 19:00:00,Despejado,Caida,Leve,CHAMBERI                      ,PASEO DE SAN FRANCISCO DE SALES NUM                                                                  41
2017-07-22 08:00:00,Despejado,Imprudencia,Moderada,LATINA                        ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              2500
2017-07-22 10:00:00,Despejado,Imprudencia,Leve,ARGANZUELA                    ,PARQUE DE MADRID RIO (RIBERA ESTE) KM.                                                               4900
2017-07-22 19:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE ESQUILACHE NUM                                                                              2
2017-07-22 21:00:00,Despejado,Caida,Leve,SAN BLAS                      ,AVENIDA DE ARCENTALES - AVENIDA DE CANILLEJAS A VICALVARO
2017-07-23 02:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA
2017-07-23 13:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,PASEO DE CAMOENS Y VALERO - PASEO DE RUPERTO CHAPI
2017-07-24 13:00:00,Despejado,Colision,Leve,CHAMBERI                      ,GLORIETA DE RUBEN DARIO - PASEO DE EDUARDO DATO
2017-07-24 13:00:00,Despejado,Colision,Leve,CHAMBERI                      ,PASEO DE LA CASTELLANA NUM                                                                           33
2017-07-24 17:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SEGOVIA NUM                                                                                 13
2017-07-24 19:00:00,Despejado,Colision,Leve,USERA                         ,CALLE DEL DOCTOR TOLOSA LATOUR NUM                                                                   7
2017-07-26 10:00:00,Despejado,Imprudencia,Moderada,ARGANZUELA                    ,PASEO DE LAS ACACIAS NUM                                                                             29
2017-07-26 15:00:00,Despejado,Caida,Leve,VILLA DE VALLECAS             ,CALLE DE VALDERREBOLLO NUM                                                                           18
2017-07-26 19:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE MENDEZ ALVARO NUM                                                                           78
2017-07-26 20:00:00,Despejado,Imprudencia,Leve,MORATALAZ                     ,CALLE DEL CAMINO DE LOS VINATEROS - PLAZA DEL CORREGIDOR ALONSO DE TOBAR
2017-07-27 12:00:00,Despejado,Caida,Leve,MORATALAZ                     ,AVENIDA DEL DOCTOR GARCIA TAPIA - CALLE DE FELIX RODRIGUEZ DE LA FUENTE
2017-07-27 14:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  40
2017-07-27 18:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,PASEO DE RUPERTO CHAPI
2017-07-28 18:00:00,Despejado,Imprudencia,Moderada,LATINA                        ,CALLE DE LAS HIGUERAS NUM                                                                            11
2017-07-29 15:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE EMBAJADORES NUM                                                                             98
2017-07-29 15:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE EMBAJADORES NUM                                                                             98
2017-07-31 13:00:00,Despejado,Caida,Leve,BARAJAS                       ,PARQUE DE JUAN CARLOS I NUM                                                                          1
2017-07-31 20:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE ALCALA - CALLE DE VELAZQUEZ
2017-07-31 21:00:00,Despejado,Imprudencia,Moderada,CENTRO                        ,CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA
2017-07-31 21:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AVENIDA DE LOS ANDES NUM                                                                             22
2017-08-01 08:00:00,Despejado,Caida,Leve,SAN BLAS                      ,AVENIDA DE LA INSTITUCIÓN LIBRE DE ENSEÑANZA NUM                                                     73
2017-08-01 11:00:00,Despejado,Caida,Leve,SAN BLAS                      ,CALLE DE VERSALLES NUM                                                                               33
2017-08-01 12:00:00,Despejado,Caida,Grave,CHAMARTIN                     ,CALLE DE SERRANO NUM                                                                                 109
2017-08-01 12:00:00,Despejado,Caida,Leve,CIUDAD LINEAL                 ,CALLE DE LOS HERMANOS MACHADO - CALLE DE SERVANDO BATANERO
2017-08-01 13:00:00,Despejado,Caida,Moderada,ARGANZUELA                    ,CALLE DE MENDEZ ALVARO NUM                                                                           21
2017-08-01 17:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE JOSE ANTONIO DE ARMONA - PASEO DE SANTA MARIA DE LA CABEZA
2017-08-01 20:00:00,Despejado,Caida,Leve,BARAJAS                       ,PARQUE DE JUAN CARLOS I NUM                                                                          1
2017-08-01 20:00:00,Despejado,Colision,Leve,USERA                         ,AVENIDA DE SAN FERMIN - CALLE DE ELIZONDO
2017-08-02 10:00:00,Despejado,Colision,Leve,RETIRO                        ,PLAZA DE LA INDEPENDENCIA NUM                                                                        10
2017-08-02 14:00:00,Despejado,Colision,Leve,CHAMARTIN                     ,PASEO DE LA HABANA NUM                                                                               77
2017-08-02 16:00:00,Despejado,Imprudencia,Leve,VICALVARO                     ,CALLE DEL LAGO ISEO NUM                                                                              2
2017-08-04 13:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DEL BARCO NUM                                                                                  20
2017-08-05 13:00:00,Despejado,Imprudencia,Moderada,LATINA                        ,CALLE DE CEBREROS NUM                                                                                11
2017-08-05 20:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SAN BERNARDO NUM                                                                            86
2017-08-08 08:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AVENIDA DE LAS FUERZAS ARMADAS - GLORIETA DE JOSE LUIS FERNANDEZ DEL AMO
2017-08-08 13:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,GLORIETA DE LAS PIRAMIDES - PASEO DE LAS ACACIAS
2017-08-10 08:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  81
2017-08-10 21:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE FRANCOS RODRIGUEZ NUM                                                                       26
2017-08-12 15:00:00,Despejado,Colision,Leve,CHAMARTIN                     ,PASEO DE LA CASTELLANA NUM                                                                           214
2017-08-12 21:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE EMBAJADORES NUM                                                                             6
2017-08-14 12:00:00,Despejado,Caida,Leve,CARABANCHEL                   ,AVENIDA DEL MANZANARES NUM                                                                           176
2017-08-14 21:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,CUESTA DE SAN VICENTE NUM                                                                            20
2017-08-15 21:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,CALLE DE NUESTRA SEÑORA DE VALVERDE NUM                                                              182
2017-08-17 09:00:00,Despejado,Colision,Leve,RETIRO                        ,PASEO DEL PRADO - PLAZA DE LA LEALTAD
2017-08-18 02:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE PRIM - PASEO DE RECOLETOS
2017-08-18 17:00:00,Despejado,Imprudencia,Moderada,ARGANZUELA                    ,CALLE DE SEGOVIA - PASEO DE LA VIRGEN DEL PUERTO
2017-08-20 08:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE DE LOS YEBENES NUM
2017-08-20 21:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,PARQUE DE LA CASA DE CAMPO - PASEO DEL EMBARCADERO
2017-08-20 21:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,PARQUE DE LA CASA DE CAMPO - PASEO DEL EMBARCADERO
2017-08-21 10:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SEGOVIA - CUESTA DE LA VEGA
2017-08-21 19:00:00,Despejado,Imprudencia,Leve,VILLA DE VALLECAS             ,CALLE  REAL DE ARGANDA - CALLE DE POZA DE LA SAL
2017-08-22 08:00:00,Despejado,Caida,Leve,VILLAVERDE                    ,CALLE DE LA LAGUNA DEL MARQUESADO - CALLE DE LA RESINA
2017-08-22 08:00:00,Despejado,Caida,Leve,VILLAVERDE                    ,CALLE DE LA LAGUNA DEL MARQUESADO - CALLE DE LA RESINA
2017-08-22 08:00:00,Despejado,Caida,Leve,VILLAVERDE                    ,CALLE DE LA LAGUNA DEL MARQUESADO - CALLE DE LA RESINA
2017-08-22 18:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,CARRETERA DE COLMENAR VIEJO KM.                                                                      19000
2017-08-23 21:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE JUAN BRAVO NUM                                                                              44
2017-08-24 11:00:00,Despejado,Caida,Leve,CENTRO                        ,PASEO DE LA CIUDAD DE PLASENCIA
2017-08-24 15:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE LA BATALLA DEL SALADO - CALLE DE PEDRO UNANUE
2017-08-24 16:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           101
2017-08-26 10:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,RONDA DE SEGOVIA NUM                                                                                 2
2017-08-27 14:00:00,Lluvia,Caida,Leve,TETUAN                        ,PASEO DE LA CASTELLANA NUM                                                                           117
2017-08-28 10:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS             ,AUTOVIA  M-45 - AVENIDA DEL ENSANCHE DE VALLECAS
2017-08-29 11:00:00,Despejado,Imprudencia,Leve,LATINA                        ,AVENIDA DE PORTUGAL NUM                                                                              67
2017-08-30 20:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS             ,CALLE  REAL DE ARGANDA NUM                                                                           78
2017-08-31 13:00:00,Despejado,Colision,Leve,CENTRO                        ,GLORIETA DE RUIZ JIMENEZ NUM                                                                         1
2017-08-31 13:00:00,Despejado,Colision,Moderada,MONCLOA-ARAVACA               ,CARRETERA DE CASTILLA KM.                                                                            1500
2017-08-31 13:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CARRETERA DE CASTILLA KM.                                                                            1500
2017-09-01 17:00:00,Despejado,Caida,Grave,ARGANZUELA                    ,CALLE DE TOLEDO - PASEO DEL DOCTOR VALLEJO NAGERA
2017-09-01 17:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE LA ALFALFA - CALLE DEL CAPITAN BLANCO ARGIBAY
2017-09-02 20:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,CALLE DE LA HIEDRA NUM                                                                               26
2017-09-02 20:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DE LA CAMPIÑA NUM                                                                              48
2017-09-03 12:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,PLAZA DEL NORTE - RONDA DE LA COMUNICACION
2017-09-04 10:00:00,Despejado,Colision,Leve,BARAJAS                       ,CALLE DE LA CORBETA - CALLE DE LA RIOJA
2017-09-04 10:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,PASEO DEL EMBARCADERO NUM                                                                            1
2017-09-04 22:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DEL RIO PARANA - CALLE DEL RIO URUGUAY
2017-09-04 22:00:00,Despejado,Colision,Leve,VILLAVERDE                    ,CALLE DE JUAN JOSE MARTINEZ SECO NUM                                                                 5
2017-09-05 12:00:00,Despejado,Colision,Leve,TETUAN                        ,CALLE DE ESTEBANEZ CALDERON - PASEO DE LA CASTELLANA
2017-09-05 14:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,CALLE DE TOLEDO NUM                                                                                  128
2017-09-05 14:00:00,Despejado,Caida,Leve,HORTALEZA                     ,AVENIDA DE NICETO ALCALA ZAMORA - CALLE DE ALBERTO PALACIOS
2017-09-05 18:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE DE LOS YEBENES NUM                                                                             108
2017-09-05 21:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE SEGOVIA - RONDA DE SEGOVIA
2017-09-05 23:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE BAILEN - GRAN VIA DE SAN FRANCISCO
2017-09-07 08:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE CEA BERMUDEZ - CALLE DE VALLEHERMOSO
2017-09-07 10:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE BARQUILLO NUM                                                                               21
2017-09-07 21:00:00,Despejado,Imprudencia,Leve,CENTRO                        ,CALLE DE TOLEDO NUM                                                                                  40
2017-09-08 14:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE LOS REYES NUM                                                                               5
2017-09-09 20:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  42
2017-09-09 20:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE LA RIBERA DE CURTIDORES NUM                                                                 18
2017-09-10 21:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DE SANTA CATALINA - RONDA  SUR
2017-09-11 21:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE FUENCARRAL NUM                                                                              107
2017-09-12 15:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,CALLE DEL PRINCIPE DE VERGARA NUM                                                                    132
2017-09-12 19:00:00,Despejado,Colision,Leve,RETIRO                        ,CALLE DEL DOCTOR ESQUERDO - PLAZA DEL CONDE DE CASAL
2017-09-12 20:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,CALLE DE ANTONIO MACHADO - CALLE DE FRANCOS RODRIGUEZ
2017-09-13 19:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,CARRETERA DE COLMENAR NUM                                                                            12
2017-09-13 20:00:00,Despejado,Caida,Grave,CENTRO                        ,CALLE DE SEGOVIA NUM                                                                                 21
2017-09-15 02:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DEL CONDE DE ROMANONES NUM                                                                     10
2017-09-15 22:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CALLE DEL MARQUES DE URQUIJO NUM                                                                     10
2017-09-16 12:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS            ,CARRETERA DE VILLAVERDE A VALLECAS KM.                                                               4800
2017-09-16 14:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SAN BERNARDO NUM                                                                            87
2017-09-17 02:00:00,Despejado,Caida,Leve,CENTRO                        ,GRAN VIA DE SAN FRANCISCO NUM                                                                        1
2017-09-17 04:00:00,Despejado,Caida,Leve,CHAMBERI                      ,AVENIDA DE LA REINA VICTORIA - AVENIDA DE PABLO IGLESIAS
2017-09-17 11:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AUTOVIA  M-40 - AVENIDA DE LOGROÑO
2017-09-17 11:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CUESTA DE SAN VICENTE NUM                                                                            16
2017-09-17 12:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA
2017-09-17 12:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE SANTA ENGRACIA - CALLE DE VIRIATO
2017-09-18 10:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,PASEO DE LA CASTELLANA NUM                                                                           112
2017-09-18 16:00:00,Despejado,Colision,Leve,SAN BLAS                      ,AVENIDA DE LA INSTITUCIÓN LIBRE DE ENSEÑANZA NUM                                                     15
2017-09-18 16:00:00,Despejado,Colision,Leve,SAN BLAS                      ,AVENIDA DE LA INSTITUCIÓN LIBRE DE ENSEÑANZA NUM                                                     15
2017-09-18 19:00:00,Despejado,Caida,Leve,CIUDAD LINEAL                 ,CALLE DE ARTURO SORIA NUM                                                                            164
2017-09-19 10:00:00,Despejado,Caida,Leve,RETIRO                        ,CALLE DEL DOCTOR ESQUERDO NUM                                                                        62
2017-09-20 02:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ARGUMOSA - RONDA DE ATOCHA
2017-09-20 14:00:00,Despejado,Colision,Leve,TETUAN                        ,AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI - CALLE DE ALEJANDRO RODRIGUEZ
2017-09-20 19:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  116
2017-09-21 00:00:00,Despejado,Colision,Leve,USERA                         ,CALLE DE CERECINOS - CALLE DE MARCELO USERA
2017-09-21 08:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE MARTINEZ IZQUIERDO NUM                                                                      62
2017-09-21 08:00:00,Despejado,Imprudencia,Moderada,USERA                         ,CALLE DE MARCELO USERA - CALLE DE NICOLAS USERA
2017-09-21 13:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,CALLE DE FERRAZ NUM                                                                                  4
2017-09-21 18:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,CALLE DEL PRINCIPE DE VERGARA NUM                                                                    142
2017-09-22 13:00:00,Despejado,Caida,Leve,RETIRO                        ,CALLE DE CAVANILLES NUM                                                                              36
2017-09-22 14:00:00,Despejado,Colision,Leve,CENTRO                        ,PLAZA DEL CAMPILLO DEL MUNDO NUEVO - RONDA DE TOLEDO
2017-09-22 17:00:00,Despejado,Caida,Leve,HORTALEZA                     ,AVENIDA DE FRANCISCO JAVIER SÁENZ DE OIZA - AVENIDA DE MANUEL FRAGA IRIBARNE
2017-09-22 18:00:00,Despejado,Imprudencia,Leve,SAN BLAS                      ,CALLE DE RUFINO GONZALEZ NUM                                                                         23
2017-09-23 01:00:00,Despejado,Caida,Leve,SALAMANCA                     ,PASEO DE LA CASTELLANA - PLAZA DE COLON
2017-09-23 11:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CAMINO DEL HUMERA
2017-09-23 11:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,CAMINO DEL HUMERA
2017-09-23 12:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,PASEO DE MEDIANIL
2017-09-23 12:00:00,Despejado,Colision,Moderada,MONCLOA-ARAVACA               ,PASEO DE MEDIANIL
2017-09-23 13:00:00,Despejado,Imprudencia,Moderada,TETUAN                        ,PARQUE DE AGUSTIN RODRIGUEZ SAHAGUN
2017-09-23 19:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE JOSE ORTEGA Y GASSET - PASEO DE LA CASTELLANA
2017-09-24 05:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,CALLE DE FERRAZ NUM                                                                                  4
2017-09-24 09:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA - PLAZA DE SANTA ANA
2017-09-24 13:00:00,Despejado,Colision,Grave,CARABANCHEL                   ,AVENIDA DE LA PRINCESA JUANA DE AUSTRIA - AVENIDA DE LOS POBLADOS
2017-09-24 17:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  204
2017-09-24 19:00:00,Despejado,Colision,Leve,RETIRO                        ,AVENIDA DE LA CIUDAD DE BARCELONA NUM                                                                142
2017-09-24 21:00:00,Despejado,Caida,Leve,USERA                         ,CAMINO DE PERALES NUM                                                                                14
2017-09-26 18:00:00,Despejado,Colision,Leve,SALAMANCA                     ,CALLE DE JOSE ORTEGA Y GASSET NUM                                                                    8
2017-09-26 20:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - CALLE  VIA LUSITANA
2017-09-27 02:00:00,Despejado,Caida,Leve,TETUAN                        ,CALLE DE PALENCIA NUM                                                                                32
2017-09-27 20:00:00,Despejado,Imprudencia,Moderada,USERA                         ,AVENIDA DE RAFAELA YBARRA NUM                                                                        30
2017-09-27 21:00:00,Despejado,Colision,Leve,RETIRO                        ,PASEO DEL PRADO NUM                                                                                  7
2017-09-28 18:00:00,Despejado,Colision,Leve,HORTALEZA                     ,AVENIDA DE NICETO ALCALA ZAMORA - CALLE DE AMERICO CASTRO
2017-09-28 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA               ,CALLE DE FERNANDEZ DE LOS RIOS - CALLE DE ISAAC PERAL
2017-09-28 21:00:00,Despejado,Caida,Leve,RETIRO                        ,AVENIDA DE MENENDEZ PELAYO NUM                                                                       51
2017-09-29 01:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE FUENCARRAL NUM                                                                              111
2017-09-29 02:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  90
2017-09-29 08:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,AVENIDA DE LOS POBLADOS - AVENIDA DEL EURO
2017-09-29 10:00:00,Despejado,Colision,Moderada,MORATALAZ                     ,CALLE DE LA FUENTE CARRANTONA NUM                                                                    31
2017-09-29 14:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE ANDRES MELLADO - CALLE DE CEA BERMUDEZ
2017-09-29 15:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,RONDA DE TOLEDO NUM                                                                                  10
2017-09-29 16:00:00,Despejado,Colision,Grave,CIUDAD LINEAL                 ,CALLE DE ALCALA NUM                                                                                  303
2017-09-30 19:00:00,Despejado,Caida,Leve,CHAMARTIN                     ,PASEO DE LA HABANA NUM                                                                               80
2017-09-30 22:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO           ,CALLE DE FERMIN CABALLERO - CALLE DE LA ISLA DE AROSA
2017-10-01 04:00:00,Despejado,Colision,Leve,CENTRO                        ,PASEO DEL PRADO NUM                                                                                  2
2017-10-01 07:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE TOLEDO NUM                                                                                  24
2017-10-01 11:00:00,Despejado,Imprudencia,Leve,BARAJAS                       ,PARQUE DE JUAN CARLOS I NUM                                                                          1
2017-10-01 13:00:00,Despejado,Colision,Grave,VILLA DE VALLECAS             ,AVENIDA DE LA GAVIA - CALLE DE ALAMEDA DEL VALLE
2017-10-01 18:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,AVENIDA DE LA CIUDAD DE BARCELONA NUM                                                                2
2017-10-02 09:00:00,Despejado,Caida,Leve,SALAMANCA                     ,CALLE DE JOSE ORTEGA Y GASSET NUM                                                                    19
2017-10-02 15:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE DONOSO CORTES - CALLE DE HILARION ESLAVA
2017-10-02 20:00:00,Despejado,Imprudencia,Leve,CIUDAD LINEAL                 ,CALLE DE ASURA - CALLE DE ULISES
2017-10-02 20:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA               ,AVENIDA DE VALLADOLID NUM                                                                            5
2017-10-03 12:00:00,Despejado,Caida,Leve,BARAJAS                       ,AVENIDA DE LOGROÑO - CALLE DE LOS JARDINES DE ARANJUEZ
2017-10-03 15:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,CALLE DE LAS FLAUTAS - CALLE DEL JACOBEO
2017-10-03 15:00:00,Despejado,Colision,Leve,SAN BLAS                      ,CALLE DE JULIA GARCIA BOUTAN - CALLE DE SOFIA
2017-10-04 15:00:00,Despejado,Colision,Leve,CENTRO                        ,CALLE DE MIGUEL SERVET - CALLE DEL MESON DE PAREDES
2017-10-05 03:00:00,Despejado,Caida,Grave,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  114
2017-10-05 07:00:00,Despejado,Colision,Leve,ARGANZUELA                    ,GLORIETA DE LAS PIRAMIDES - PASEO DE LAS ACACIAS
2017-10-05 12:00:00,Despejado,Caida,Leve,VICALVARO                     ,CALLE DE JULIAN CAMARILLO - CALLE DE LOS HERMANOS GARCIA NOBLEJAS
2017-10-06 01:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE ALONSO CANO NUM                                                                             53
2017-10-06 11:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA               ,PASEO DEL PIÑONERO NUM                                                                               1
2017-10-07 10:00:00,Despejado,Caida,Leve,TETUAN                        ,PASEO DE LA CASTELLANA NUM                                                                           121
2017-10-07 18:00:00,Despejado,Colision,Leve,SAN BLAS                      ,CALLE DE JULIA GARCIA BOUTAN NUM                                                                     5
2017-10-07 23:00:00,Despejado,Imprudencia,Moderada,CHAMBERI                      ,CALLE DE LUCHANA NUM                                                                                 21
2017-10-08 15:00:00,Despejado,Caida,Leve,ARGANZUELA                    ,CALLE DE SEGOVIA NUM                                                                                 49
2017-10-08 17:00:00,Despejado,Imprudencia,Leve,HORTALEZA                     ,CARRIL  ANILLO VERDE CICLISTA KM.                                                                    7800
2017-10-09 12:00:00,Despejado,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE AGASTIA - CALLE DE JUAN PEREZ ZUÑIGA
2017-10-10 08:00:00,Despejado,Caida,Leve,CHAMBERI                      ,CALLE DE JOSE ABASCAL NUM                                                                            56
2017-10-10 18:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SEGOVIA NUM                                                                                 19
2017-10-10 18:00:00,Despejado,Colision,Leve,CENTRO                        ,PASEO DEL PRADO NUM                                                                                  26
2017-10-11 07:00:00,Despejado,Colision,Leve,VICALVARO                     ,AVENIDA DE LA GRAN VIA DEL ESTE - AVENIDA DE LAS COMUNIDADES
2017-10-11 19:00:00,Despejado,Colision,Leve,CHAMBERI                      ,PASEO DE LA CASTELLANA - PLAZA DE SAN JUAN DE LA CRUZ
2017-10-11 22:00:00,Despejado,Colision,Leve,CHAMBERI                      ,CALLE DE MALAGA - CALLE DE ZURBANO
2017-10-12 14:00:00,Despejado,Imprudencia,Moderada,CENTRO                        ,CALLE  MAYOR NUM                                                                                     8
2017-10-12 18:00:00,Despejado,Colision,Leve,SAN BLAS                      ,CALLE DE DRESDE NUM                                                                                  1
2017-10-12 22:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE DE SAN BERNARDO NUM                                                                            40
2017-10-12 23:00:00,Despejado,Colision,Leve,CENTRO                        ,PLAZA DEL CELENQUE NUM                                                                               1
2017-10-14 07:00:00,Despejado,Colision,Leve,CARABANCHEL                   ,CALLE DE ANTONIO DE LEYVA NUM                                                                        1
2017-10-14 15:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS            ,AVENIDA DE LA ALBUFERA - AVENIDA DE PABLO NERUDA
2017-10-15 11:00:00,Despejado,Caida,Leve,RETIRO                        ,PARQUE DEL RETIRO
2017-10-15 13:00:00,Despejado,Colision,Leve,LATINA                        ,CALLE  VIA CARPETANA - PASEO DE LA ERMITA DEL SANTO
2017-10-15 16:00:00,Despejado,Colision,Leve,USERA                         ,CALLE DEL DOCTOR TOLOSA LATOUR NUM                                                                   16
2017-10-16 02:00:00,Despejado,Caida,Leve,CENTRO                        ,CALLE  GRAN VIA - CALLE DE SAN BERNARDO
2017-10-16 11:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO           ,CALLE DE CASTIELLO DE JACA NUM                                                                       39
2017-10-16 12:00:00,Despejado,Colision,Leve,SAN BLAS                      ,AUTOVIA  M-40 - AVENIDA DE CANILLEJAS A VICALVARO
2017-10-17 02:00:00,Despejado,Caida,Grave,SALAMANCA                     ,CALLE DE SERRANO NUM                                                                                 20
