fecha,dia,year,horario,festividad,tipo_accidente,lesividad,meteo,distrito,direccion,lon,lat
2018-09-12 05:00:00,2018-09-12 00:00:00,2018,Noche,Laborable,Caida,Leve,Despejado,CENTRO                        ,PLAZA DEL EMPERADOR CARLOS V NUM                                                                     8 Madrid,-3.693189,40.4084654
2018-09-12 16:00:00,2018-09-12 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CHAMBERI                      ,CALLE DE JOSE ABASCAL NUM                                                                            50 Madrid,-3.6931545,40.4378912
2018-09-14 16:00:00,2018-09-14 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  75 Madrid,-3.6870412,40.4206463
2018-09-14 19:00:00,2018-09-14 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CHAMARTIN                     ,CALLE DE LOPEZ DE HOYOS - CALLE DE FRANCISCO SILVELA Madrid,-3.680461999999999,40.44021729999999
2018-09-15 12:00:00,2018-09-15 00:00:00,2018,Mañana,Vispera,Colision,Leve,Despejado,HORTALEZA                     ,AVENIDA DE FRANCISCO PI Y MARGALL - AVENIDA DE NICETO ALCALA ZAMORA Madrid,-3.6475357,40.4840115
2018-09-15 12:00:00,2018-09-15 00:00:00,2018,Mañana,Vispera,Colision,Moderada,Despejado,HORTALEZA                     ,AVENIDA DE FRANCISCO PI Y MARGALL - AVENIDA DE NICETO ALCALA ZAMORA Madrid,-3.6475357,40.4840115
2018-09-18 15:00:00,2018-09-18 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,CHAMARTIN                     ,AVENIDA DE PIO XII - CALLE DE JEREZ Madrid,-3.6758422,40.4639797
2018-09-19 09:00:00,2018-09-19 00:00:00,2018,Mañana,Laborable,Colision,Grave,Despejado,CARABANCHEL                   ,GLORIETA DEL MARQUES DE VADILLO NUM                                                                  1 Madrid,-3.71513,40.39727999999999
2018-09-19 09:00:00,2018-09-19 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,LATINA                        ,AVENIDA DE PORTUGAL NUM                                                                              1 Madrid,-3.7236962,40.4162565
2018-09-19 21:00:00,2018-09-19 00:00:00,2018,Noche,Laborable,Caida,Grave,Despejado,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              5600 Madrid,-3.7037902,40.4167754
2018-09-20 10:00:00,2018-09-20 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,CENTRO                        ,CUESTA DE LA VEGA Madrid,-3.715925,40.4145883
2018-09-20 10:00:00,2018-09-20 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,CHAMBERI                      ,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE NUM                                                           54 Madrid,-3.6943572,40.44609620000001
2018-09-23 08:00:00,2018-09-23 00:00:00,2018,Mañana,Festivo,Caida,Leve,Despejado,CENTRO                        ,CALLE DE TOLEDO NUM                                                                                  28 Madrid,-3.707580199999999,40.41377670000001
2018-09-24 11:00:00,2018-09-24 00:00:00,2018,Mañana,Laborable,Imprudencia,Moderada,Despejado,VILLA DE VALLECAS             ,CALLE  REAL DE ARGANDA NUM                                                                           10 Madrid,-3.6202574,40.3795107
2018-09-25 08:00:00,2018-09-25 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,PLAZA DE FRANCISCO MORANO NUM                                                                        3 Madrid,-3.7164989,40.4050164
2018-09-25 15:00:00,2018-09-25 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE LA PUEBLA - CALLE DEL BARCO Madrid,-3.7026157,40.4220869
2018-09-25 16:00:00,2018-09-25 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,RETIRO                        ,CALLE DE O'DONNELL NUM                                                                               50 Madrid,-3.6710981,40.42103529999999
2018-09-26 17:00:00,2018-09-26 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE CARRANZA NUM                                                                                27 Madrid,-3.7051803,40.4293471
2018-09-26 19:00:00,2018-09-26 00:00:00,2018,Tarde,Laborable,Caida,Leve,Lluvia,RETIRO                        ,CALLE DE ESPALTER - CALLE DE LOPE DE RUEDA Madrid,-3.677734,40.420838
2018-09-26 19:00:00,2018-09-26 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  155 Madrid,-3.6746944,40.4254213
2018-09-28 10:00:00,2018-09-28 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,SALAMANCA                     ,CALLE DE GOYA NUM                                                                                    18 Madrid,-3.6838166,40.424965
2018-09-28 20:00:00,2018-09-28 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,VILLA DE VALLECAS             ,CALLE DE CABEZA MESADA NUM                                                                           5 Madrid,-3.6293653,40.3765964
2018-09-29 12:00:00,2018-09-29 00:00:00,2018,Mañana,Vispera,Caida,Leve,Despejado,FUENCARRAL-EL PARDO           ,CARRETERA DE PARDO A FUENCARRAL KM.                                                                  7 Madrid,-3.7167329,40.50476550000001
2018-09-29 15:00:00,2018-09-29 00:00:00,2018,Tarde,Vispera,Colision,Leve,Despejado,RETIRO                        ,CALLE DE ABTAO - CALLE DE CAVANILLES Madrid,-3.6749941,40.4055985
2018-09-29 19:00:00,2018-09-29 00:00:00,2018,Tarde,Vispera,Imprudencia,Moderada,Despejado,VILLAVERDE                    ,CALLE DE BENITA LOPEZ NUM                                                                            66 Madrid,-3.6890475,40.34774760000001
2018-09-30 12:00:00,2018-09-30 00:00:00,2018,Mañana,Festivo,Caida,Grave,Despejado,MONCLOA-ARAVACA               ,CAMINO DEL PRINCIPE NUM                                                                              2 Madrid,-3.7004637,40.4163738
2018-10-01 11:00:00,2018-10-01 00:00:00,2018,Mañana,Laborable,Imprudencia,Moderada,Despejado,CARABANCHEL                   ,GLORIETA DEL VALLE DE ORO NUM                                                                        2 Madrid,-3.7309063,40.388642
2018-10-01 22:00:00,2018-10-01 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE ELOY GONZALO - CALLE DEL CASTILLO Madrid,-3.699499,40.4347578
2018-10-02 15:00:00,2018-10-02 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,GLORIETA DE SAN VICENTE - JARDIN DEL PALACIO REAL Madrid,-3.7204137,40.4202429
2018-10-02 19:00:00,2018-10-02 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE  MAYOR NUM                                                                                     1 Madrid,-3.7046732,40.416463
2018-10-02 20:00:00,2018-10-02 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE LA MAGDALENA - CALLE DE LAVAPIES Madrid,-3.7031734,40.4124679
2018-10-03 17:00:00,2018-10-03 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE MIGUEL ANGEL - PASEO DEL GENERAL MARTINEZ CAMPOS Madrid,-3.6912593,40.43516339999999
2018-10-07 15:00:00,2018-10-07 00:00:00,2018,Tarde,Festivo,Caida,Leve,Despejado,CENTRO                        ,CALLE DEL DOCTOR MATA NUM                                                                            2 Madrid,-3.694401999999999,40.4091305
2018-10-07 21:00:00,2018-10-07 00:00:00,2018,Noche,Festivo,Caida,Leve,Despejado,CENTRO                        ,GRAN VIA DE SAN FRANCISCO NUM                                                                        9 Madrid,-3.7129757,40.4081643
2018-10-09 16:00:00,2018-10-09 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,PLAZA DE JACINTO BENAVENTE NUM                                                                       1 Madrid,-3.7041936,40.414605
2018-10-09 19:00:00,2018-10-09 00:00:00,2018,Tarde,Laborable,Caida,Leve,Lluvia,SALAMANCA                     ,CALLE DE AGUIRRE - CALLE DE O'DONNELL Madrid,-3.6812249,40.42141470000001
2018-10-09 22:00:00,2018-10-09 00:00:00,2018,Noche,Laborable,Caida,Leve,Lluvia,SALAMANCA                     ,CALLE DE SERRANO NUM                                                                                 44 Madrid,-3.6873211,40.4267364
2018-10-10 12:00:00,2018-10-10 00:00:00,2018,Mañana,Laborable,Colision,Grave,Lluvia,PUENTE DE VALLECAS            ,CALLE DEL TRANVIA DE ARGANDA NUM                                                                     1 Madrid,-3.633339,40.382571
2018-10-10 13:00:00,2018-10-10 00:00:00,2018,Tarde,Laborable,Colision,Leve,Lluvia,CHAMBERI                      ,CALLE DE RIOS ROSAS NUM                                                                              40 Madrid,-3.6977669,40.4416118
2018-10-11 14:00:00,2018-10-11 00:00:00,2018,Tarde,Vispera,Colision,Grave,Despejado,RETIRO                        ,CALLE DE SANCHEZ BARCAIZTEGUI NUM                                                                    7 Madrid,-3.6754439,40.4032218
2018-10-13 04:00:00,2018-10-13 00:00:00,2018,Noche,Vispera,Caida,Leve,Despejado,ARGANZUELA                    ,CALLE DE CACERES - CALLE DE EMBAJADORES Madrid,-3.6978358,40.39878179999999
2018-10-13 11:00:00,2018-10-13 00:00:00,2018,Mañana,Vispera,Colision,Leve,Despejado,MONCLOA-ARAVACA               ,CAMINO DEL ZARZON KM.                                                                                10 Madrid,-3.7037902,40.4167754
2018-10-14 22:00:00,2018-10-14 00:00:00,2018,Noche,Festivo,Imprudencia,Leve,Despejado,CHAMBERI                      ,CALLE DE ZURBANO NUM                                                                                 31 Madrid,-3.6935367,40.4315105
2018-10-14 23:00:00,2018-10-14 00:00:00,2018,Noche,Festivo,Caida,Leve,Despejado,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  96 Madrid,-3.6959384,40.4105719
2018-10-15 14:00:00,2018-10-15 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,CIUDAD LINEAL                 ,AVENIDA DE DAROCA NUM                                                                                90 Madrid,-3.6450968,40.4259705
2018-10-16 12:00:00,2018-10-16 00:00:00,2018,Mañana,Laborable,Imprudencia,Moderada,Despejado,ARGANZUELA                    ,CALLE DE BUSTAMANTE NUM                                                                              9 Madrid,-3.692744,40.4008759
2018-10-16 14:00:00,2018-10-16 00:00:00,2018,Tarde,Laborable,Caida,Leve,Lluvia,MONCLOA-ARAVACA               ,CALLE DE FERRAZ - CALLE DE IRUN Madrid,-3.7152862,40.42391569999999
2018-10-16 19:00:00,2018-10-16 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,TETUAN                        ,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - CALLE DEL GENERAL MOSCARDO Madrid,-3.6971185,40.44658070000001
2018-10-16 20:00:00,2018-10-16 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE MARIA DE MOLINA - CALLE DE VELAZQUEZ Madrid,-3.6830938,40.4377239
2018-10-17 20:00:00,2018-10-17 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,CENTRO                        ,CALLE  GRAN VIA - CALLE DE JACOMETREZO Madrid,-3.7060135,40.4203092
2018-10-17 20:00:00,2018-10-17 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,CENTRO                        ,CALLE DE LA COLEGIATA - CALLE DE TOLEDO Madrid,-3.707426099999999,40.41333119999999
2018-10-19 15:00:00,2018-10-19 00:00:00,2018,Tarde,Laborable,Caida,Leve,Lluvia,TETUAN                        ,CALLE DE ORENSE NUM                                                                                  33 Madrid,-3.6951513,40.453148
2018-10-20 09:00:00,2018-10-20 00:00:00,2018,Mañana,Vispera,Caida,Leve,Lluvia,HORTALEZA                     ,AVENIDA DE LAS AZALEAS - AVENIDA DEL ARROYO DEL SANTO Madrid,-3.6214984,40.4519956
2018-10-20 11:00:00,2018-10-20 00:00:00,2018,Mañana,Vispera,Imprudencia,Moderada,Despejado,MONCLOA-ARAVACA               ,CALLE DE ANICETO MARINAS NUM                                                                         26 Madrid,-3.7227459,40.4220364
2018-10-20 20:00:00,2018-10-20 00:00:00,2018,Tarde,Vispera,Caida,Grave,Lluvia,SALAMANCA                     ,CALLE DE ALCALA - CALLE DE ALMERIA Madrid,-3.663265499999999,40.4306936
2018-10-20 23:00:00,2018-10-20 00:00:00,2018,Noche,Vispera,Caida,Moderada,Lluvia,CHAMBERI                      ,PASEO DE EDUARDO DATO - PASEO DE LA CASTELLANA Madrid,-3.6888574,40.432944
2018-10-22 16:00:00,2018-10-22 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,SALAMANCA                     ,CALLE DE ALCALA - PLAZA DE LA INDEPENDENCIA Madrid,-3.6882209,40.4199114
2018-10-22 19:00:00,2018-10-22 00:00:00,2018,Tarde,Laborable,Colision,Moderada,Despejado,TETUAN                        ,CALLE DE BRAVO MURILLO - CALLE DE JUAN PANTOJA Madrid,-3.703513499999999,40.4499815
2018-10-23 08:00:00,2018-10-23 00:00:00,2018,Mañana,Laborable,Imprudencia,Moderada,Despejado,CHAMBERI                      ,CALLE DE SANTA ENGRACIA NUM                                                                          59 Madrid,-3.6984584,40.433806
2018-10-23 16:00:00,2018-10-23 00:00:00,2018,Tarde,Laborable,Colision,Grave,Despejado,CENTRO                        ,RONDA DE ATOCHA NUM                                                                                  12 Madrid,-3.696592299999999,40.4069042
2018-10-25 09:00:00,2018-10-25 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,PASEO DE EDUARDO DATO NUM                                                                            23 Madrid,-3.6918775,40.4330635
2018-10-25 23:00:00,2018-10-25 00:00:00,2018,Noche,Laborable,Colision,Grave,Despejado,CHAMBERI                      ,CALLE DE BRAVO MURILLO NUM                                                                           67 Madrid,-3.704466000000001,40.4427093
2018-10-26 15:00:00,2018-10-26 00:00:00,2018,Tarde,Laborable,Caida,Leve,Lluvia,CHAMBERI                      ,PLAZA DE ALONSO MARTINEZ NUM                                                                         3 Madrid,-3.6961418,40.4283092
2018-10-27 00:00:00,2018-10-27 00:00:00,2018,Noche,Vispera,Caida,Leve,Lluvia,ARGANZUELA                    ,PASEO DE SANTA MARIA DE LA CABEZA NUM                                                                27 Madrid,-3.6951509,40.4050427
2018-10-29 07:00:00,2018-10-29 00:00:00,2018,Mañana,Laborable,Caida,Grave,Lluvia,BARAJAS                       ,PARQUE DE JUAN CARLOS I NUM                                                                          1 Madrid,-3.6050151,40.4609216
2018-10-31 11:00:00,2018-10-31 00:00:00,2018,Mañana,Vispera,Caida,Leve,Lluvia,CENTRO                        ,PASEO DEL PRADO NUM                                                                                  2 Madrid,-3.693998600000001,40.41884930000001
2018-11-01 05:00:00,2018-11-01 00:00:00,2018,Noche,Festivo,Caida,Leve,Despejado,CENTRO                        ,PASEO DE LA CIUDAD DE PLASENCIA - PASEO DE LA VIRGEN DEL PUERTO Madrid,-3.7207998,40.4149305
2018-11-02 11:00:00,2018-11-02 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,CENTRO                        ,GLORIETA DEL PUENTE DE SEGOVIA - PASEO DE LA VIRGEN DEL PUERTO Madrid,-3.7227934,40.4139658
2018-11-04 01:00:00,2018-11-04 00:00:00,2018,Noche,Festivo,Caida,Leve,Despejado,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  37 Madrid,-3.7050805,40.4199342
2018-11-06 18:00:00,2018-11-06 00:00:00,2018,Tarde,Laborable,Colision,Leve,Lluvia,CENTRO                        ,CALLE  MAYOR NUM                                                                                     84 Madrid,-3.7123158,40.4152865
2018-11-07 09:00:00,2018-11-07 00:00:00,2018,Mañana,Laborable,Colision,Leve,Lluvia,CHAMBERI                      ,CALLE DE SANTA ENGRACIA NUM                                                                          147 Madrid,-3.7028184,40.443921
2018-11-07 19:00:00,2018-11-07 00:00:00,2018,Tarde,Laborable,Colision,Grave,Lluvia,FUENCARRAL-EL PARDO           ,CALLE DEL DOCTOR RAMON CASTROVIEJO - CAMINO DE GANAPANES Madrid,-3.7164282,40.4786737
2018-11-07 22:00:00,2018-11-07 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE LA COLEGIATA - CALLE DE TOLEDO Madrid,-3.707426099999999,40.41333119999999
2018-11-08 19:00:00,2018-11-08 00:00:00,2018,Tarde,Vispera,Colision,Leve,Lluvia,ARGANZUELA                    ,PASEO DE LAS DELICIAS NUM                                                                            41 Madrid,-3.6934465,40.4035457
2018-11-08 21:00:00,2018-11-08 00:00:00,2018,Noche,Vispera,Colision,Leve,Lluvia,USERA                         ,AVENIDA DEL MANZANARES NUM                                                                           212 Madrid,-3.700175,40.3900775
2018-11-09 00:00:00,2018-11-09 00:00:00,2018,Noche,Festivo,Caida,Grave,Lluvia,CENTRO                        ,CALLE DEL OLIVAR NUM                                                                                 43 Madrid,-3.7013096,40.4094574
2018-11-11 06:00:00,2018-11-11 00:00:00,2018,Mañana,Festivo,Caida,Leve,Lluvia,CENTRO                        ,CALLE DE MIGUEL SERVET NUM                                                                           3 Madrid,-3.7007103,40.4074144
2018-11-12 14:00:00,2018-11-12 00:00:00,2018,Tarde,Laborable,Caida,Moderada,Lluvia,CENTRO                        ,PLAZA DE CANOVAS DEL CASTILLO NUM                                                                    3 Madrid,-3.6950088,40.4152168
2018-11-12 15:00:00,2018-11-12 00:00:00,2018,Tarde,Laborable,Caida,Leve,Lluvia,HORTALEZA                     ,CALLE DE CHIQUINQUIRA - CALLE DEL NEVADO DEL CUMBAL Madrid,-3.6311706,40.4711576
2018-11-12 23:00:00,2018-11-12 00:00:00,2018,Noche,Laborable,Colision,Moderada,Despejado,PUENTE DE VALLECAS            ,AVENIDA DE BUENOS AIRES - AVENIDA DE ENTREVIAS Madrid,-3.6529085,40.3771975
2018-11-13 12:00:00,2018-11-13 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,SALAMANCA                     ,CALLE DE SERRANO NUM                                                                                 38 Madrid,-3.6873997,40.4259025
2018-11-13 12:00:00,2018-11-13 00:00:00,2018,Mañana,Laborable,Caida,Moderada,Despejado,SALAMANCA                     ,CALLE DE SERRANO NUM                                                                                 38 Madrid,-3.6873997,40.4259025
2018-11-15 19:00:00,2018-11-15 00:00:00,2018,Tarde,Laborable,Caida,Leve,Lluvia,CENTRO                        ,PLAZA DE LA PROVINCIA NUM                                                                            1 Madrid,-3.706009,40.4146744
2018-11-15 19:00:00,2018-11-15 00:00:00,2018,Tarde,Laborable,Imprudencia,Leve,Lluvia,CHAMBERI                      ,CALLE DE SAN BERNARDO NUM                                                                            123 Madrid,-3.7048212,40.433155
2018-11-15 20:00:00,2018-11-15 00:00:00,2018,Tarde,Laborable,Caida,Leve,Lluvia,CENTRO                        ,CUESTA DE LA VEGA Madrid,-3.715925,40.4145883
2018-11-17 13:00:00,2018-11-17 00:00:00,2018,Tarde,Vispera,Colision,Grave,Despejado,BARAJAS                       ,AVENIDA DE LOGROÑO - CALLE DE LA RAMBLA Madrid,-3.5973075,40.4586519
2018-11-17 16:00:00,2018-11-17 00:00:00,2018,Tarde,Vispera,Colision,Moderada,Despejado,CENTRO                        ,PLAZA DEL EMPERADOR CARLOS V NUM                                                                     9 Madrid,-3.6929061,40.4087684
2018-11-19 17:00:00,2018-11-19 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE TOLEDO NUM                                                                                  98 Madrid,-3.711021799999999,40.4081778
2018-11-19 19:00:00,2018-11-19 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE  GRAN VIA - CALLE DE ALCALA Madrid,-3.6966751,40.4186387
2018-11-20 15:00:00,2018-11-20 00:00:00,2018,Tarde,Laborable,Caida,Leve,Lluvia,CENTRO                        ,CALLE DEL PRADO - CALLE DEL PRINCIPE Madrid,-3.7001959,40.414559
2018-11-20 16:00:00,2018-11-20 00:00:00,2018,Tarde,Laborable,Imprudencia,Leve,Lluvia,CARABANCHEL                   ,CARRIL  ANILLO VERDE CICLISTA KM.                                                                    32700 Madrid,-3.764952199999999,40.4006459
2018-11-23 02:00:00,2018-11-23 00:00:00,2018,Noche,Laborable,Caida,Leve,Lluvia,CENTRO                        ,CALLE DE FUCAR NUM                                                                                   23 Madrid,-3.6955655,40.4108025
2018-11-23 14:00:00,2018-11-23 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CHAMBERI                      ,CALLE DE SAGASTA NUM                                                                                 13 Madrid,-3.6999847,40.4287669
2018-11-23 20:00:00,2018-11-23 00:00:00,2018,Tarde,Laborable,Colision,Moderada,Despejado,SALAMANCA                     ,CALLE DE FRANCISCO SILVELA NUM                                                                       36 Madrid,-3.672498799999999,40.4329633
2018-11-24 16:00:00,2018-11-24 00:00:00,2018,Tarde,Vispera,Colision,Leve,Despejado,CENTRO                        ,CALLE DE EMBAJADORES NUM                                                                             46 Madrid,-3.7049615,40.4084541
2018-11-26 09:00:00,2018-11-26 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,CARABANCHEL                   ,CALLE DE ANTONIO LOPEZ NUM                                                                           17 Madrid,-3.713406200000001,40.3968438
2018-11-28 07:00:00,2018-11-28 00:00:00,2018,Mañana,Laborable,Colision,Grave,Despejado,CIUDAD LINEAL                 ,CALLE DE AGASTIA - CALLE DE LA CONDESA DE VENADITO Madrid,-3.655954099999999,40.44412360000001
2018-11-28 09:00:00,2018-11-28 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,TETUAN                        ,CALLE DE LA BASILICA - CALLE DEL GENERAL MOSCARDO Madrid,-3.6968337,40.4493406
2018-11-28 20:00:00,2018-11-28 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,LATINA                        ,CALLE DE MARIA DEL CARMEN NUM                                                                        46 Madrid,-3.732778599999999,40.4068195
2018-11-29 14:00:00,2018-11-29 00:00:00,2018,Tarde,Laborable,Caida,Grave,Despejado,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              4900 Madrid,-3.7037902,40.4167754
2018-11-29 19:00:00,2018-11-29 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,ARGANZUELA                    ,GLORIETA DE EMBAJADORES NUM                                                                          7 Madrid,-3.7028605,40.4044189
2018-11-29 22:00:00,2018-11-29 00:00:00,2018,Noche,Laborable,Colision,Grave,Lluvia,CARABANCHEL                   ,CALLE DE LA OCA NUM                                                                                  21 Madrid,-3.734551600000001,40.3896342
2018-11-29 22:00:00,2018-11-29 00:00:00,2018,Noche,Laborable,Colision,Leve,Lluvia,CHAMARTIN                     ,CALLE DE AGUSTIN DE FOXA NUM                                                                         40 Madrid,-3.6848648,40.4706745
2018-12-02 19:00:00,2018-12-02 00:00:00,2018,Tarde,Festivo,Colision,Leve,Despejado,RETIRO                        ,AVENIDA DE LA CIUDAD DE BARCELONA NUM                                                                1 Madrid,-3.684187799999999,40.40609620000001
2018-12-03 07:00:00,2018-12-03 00:00:00,2018,Mañana,Laborable,Imprudencia,Moderada,Despejado,CENTRO                        ,CALLE DEL RELOJ NUM                                                                                  12 Madrid,-3.7114384,40.4216724
2018-12-03 14:00:00,2018-12-03 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE SANTA ENGRACIA NUM                                                                          125 Madrid,-3.700828500000001,40.43922620000001
2018-12-03 15:00:00,2018-12-03 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE GENOVA - PLAZA DE SANTA BARBARA Madrid,-3.6963395,40.4264374
2018-12-06 22:00:00,2018-12-06 00:00:00,2018,Noche,Festivo,Colision,Leve,Despejado,CENTRO                        ,CALLE DE SAN BERNARDO NUM                                                                            72 Madrid,-3.7062081,40.4274233
2018-12-07 20:00:00,2018-12-07 00:00:00,2018,Tarde,Vispera,Caida,Leve,Despejado,CENTRO                        ,CALLE DEL ESPIRITU SANTO NUM                                                                         1 Madrid,-3.7022557,40.4249066
2018-12-10 13:00:00,2018-12-10 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,SALAMANCA                     ,CALLE DE FRANCISCO SILVELA NUM                                                                       44 Madrid,-3.6731384,40.4339097
2018-12-11 15:00:00,2018-12-11 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,PASEO DE LA CASTELLANA NUM                                                                           13 Madrid,-3.6905201,40.4278562
2018-12-12 15:00:00,2018-12-12 00:00:00,2018,Tarde,Laborable,Imprudencia,Moderada,Despejado,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              3900 Madrid,-3.7037902,40.4167754
2018-12-13 11:00:00,2018-12-13 00:00:00,2018,Mañana,Laborable,Caida,Leve,Lluvia,SALAMANCA                     ,CALLE DE FERNAN GONZALEZ - CALLE DE JORGE JUAN Madrid,-3.6742374,40.4233021
2018-12-16 09:00:00,2018-12-16 00:00:00,2018,Mañana,Festivo,Colision,Grave,Lluvia,USERA                         ,GLORIETA DE CADIZ - AUTOVIA  M-30 CALZADA 2 Madrid,-3.69983,40.38812
2018-12-16 12:00:00,2018-12-16 00:00:00,2018,Mañana,Festivo,Caida,Leve,Lluvia,CHAMBERI                      ,PLAZA DE ALONSO MARTINEZ NUM                                                                         3 Madrid,-3.6961418,40.4283092
2018-12-18 22:00:00,2018-12-18 00:00:00,2018,Noche,Laborable,Caida,Leve,Lluvia,CHAMARTIN                     ,AVENIDA DEL DOCTOR ARCE - PLAZA DE SANTA GEMA Madrid,-3.6817217,40.446622
2018-12-19 08:00:00,2018-12-19 00:00:00,2018,Mañana,Laborable,Caida,Leve,Despejado,CENTRO                        ,PLAZA DE LA PUERTA DEL SOL NUM                                                                       1 Madrid,-3.7024276,40.4172093
2018-12-19 17:00:00,2018-12-19 00:00:00,2018,Tarde,Laborable,Caida,Leve,Despejado,CENTRO                        ,CALLE DE LA RIBERA DE CURTIDORES NUM                                                                 3 Madrid,-3.7071221,40.409631
2018-12-20 09:00:00,2018-12-20 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,CHAMBERI                      ,CALLE DE MIGUEL ANGEL - PASEO DEL GENERAL MARTINEZ CAMPOS Madrid,-3.6912593,40.43516339999999
2018-12-20 21:00:00,2018-12-20 00:00:00,2018,Noche,Laborable,Imprudencia,Moderada,Despejado,CIUDAD LINEAL                 ,AVENIDA DE DAROCA NUM                                                                                63 Madrid,-3.650482100000001,40.4289016
2018-12-21 07:00:00,2018-12-21 00:00:00,2018,Mañana,Laborable,Caida,Leve,Lluvia,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           105 Madrid,-3.7041291,40.44778669999999
2018-12-21 23:00:00,2018-12-21 00:00:00,2018,Noche,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE ALCALA - CALLE DEL MARQUES DE CASA RIERA Madrid,-3.696432799999999,40.41869620000001
2018-12-22 01:00:00,2018-12-22 00:00:00,2018,Noche,Vispera,Caida,Leve,Despejado,MONCLOA-ARAVACA               ,CUESTA DE SAN VICENTE NUM                                                                            40 Madrid,-3.7177678,40.420561600000006
2018-12-24 09:00:00,2018-12-24 00:00:00,2018,Mañana,Vispera,Caida,Grave,Despejado,CENTRO                        ,CALLE DE TOLEDO - PLAZA  MAYOR Madrid,-3.7075348,40.4142684
2018-12-28 09:00:00,2018-12-28 00:00:00,2018,Mañana,Laborable,Colision,Leve,Despejado,CHAMARTIN                     ,PASEO DE LA CASTELLANA - PASEO DE LA HABANA Madrid,-3.6905253,40.44738710000001
2018-12-28 14:00:00,2018-12-28 00:00:00,2018,Tarde,Laborable,Colision,Leve,Despejado,CENTRO                        ,CALLE DE GENOVA NUM                                                                                  2 Madrid,-3.6910144,40.42574370000001
