fecha,dia,year,horario,festividad,tipo_accidente,lesividad,distrito,direccion,lon,lat,meteo_Despejado,meteo_Lluvia,meteo_Niebla
2018-08-31 16:00:00,2018-08-31 00:00:00,2018,2,1,Colision,Leve,CHAMBERI                      ,PASEO DE LA CASTELLANA NUM                                                                           55 Madrid,-3.6914178,40.4386251,1,0,0
2018-08-31 20:00:00,2018-08-31 00:00:00,2018,2,1,Caida,Leve,SALAMANCA                     ,CALLE DE DIEGO DE LEON - CALLE DE VELAZQUEZ Madrid,-3.6833148,40.43494550000001,1,0,0
2018-09-01 09:00:00,2018-09-01 00:00:00,2018,1,1,Caida,Leve,CENTRO                        ,PLAZA DE LA VILLA NUM                                                                                3 Madrid,-3.7101972,40.4149646,1,0,0
2018-09-01 14:00:00,2018-09-01 00:00:00,2018,2,1,Caida,Leve,CENTRO                        ,CALLE  GRAN VIA NUM                                                                                  78 Madrid,-3.710212499999999,40.4233585,1,0,0
2018-09-01 18:00:00,2018-09-01 00:00:00,2018,2,2,Imprudencia,Leve,CENTRO                        ,CALLE DE ALCALA NUM                                                                                  40 Madrid,-3.6968156,40.41838920000001,1,0,0
2018-09-02 19:00:00,2018-09-02 00:00:00,2018,2,3,Colision,Leve,FUENCARRAL-EL PARDO           ,AVENIDA DEL CARDENAL HERRERA ORIA - CALLE DE NUESTRA SEÑORA DE VALVERDE Madrid,-3.6863373,40.4911351,1,0,0
2018-09-04 10:00:00,2018-09-04 00:00:00,2018,1,1,Colision,Leve,SAN BLAS                      ,AVENIDA DE NIZA - PLAZA DE GRECIA Madrid,-3.6079788,40.4347729,1,0,0
2018-09-04 11:00:00,2018-09-04 00:00:00,2018,1,1,Colision,Leve,FUENCARRAL-EL PARDO           ,AVENIDA DE MONFORTE DE LEMOS - PASEO DE LA CASTELLANA Madrid,-3.687206899999999,40.475171,1,0,0
2018-09-04 13:00:00,2018-09-04 00:00:00,2018,2,1,Colision,Leve,TETUAN                        ,CALLE DE PALENCIA NUM                                                                                3 Madrid,-3.7030596,40.44998409999999,1,0,0
2018-09-05 17:00:00,2018-09-05 00:00:00,2018,2,1,Colision,Leve,VILLAVERDE                    ,AVENIDA DE LOS ROSALES NUM                                                                           200 Madrid,-3.6654544,40.3355839,1,0,0
2018-09-05 18:00:00,2018-09-05 00:00:00,2018,2,1,Caida,Leve,PUENTE DE VALLECAS            ,AVENIDA DE LA ALBUFERA - CALLE DE BUSTOS Madrid,-3.6669061,40.39710150000001,1,0,0
2018-09-05 19:00:00,2018-09-05 00:00:00,2018,2,1,Caida,Leve,ARGANZUELA                    ,CALLE DE CACERES - CALLE DE LA BATALLA DEL SALADO Madrid,-3.6964201,40.39866230000001,1,0,0
2018-09-05 21:00:00,2018-09-05 00:00:00,2018,3,1,Colision,Leve,MONCLOA-ARAVACA               ,PASEO  AZUL NUM                                                                                      2 Madrid,-3.728679399999999,40.41985379999999,1,0,0
2018-09-05 21:00:00,2018-09-05 00:00:00,2018,3,1,Colision,Leve,MONCLOA-ARAVACA               ,PASEO  AZUL NUM                                                                                      2 Madrid,-3.728679399999999,40.41985379999999,1,0,0
2018-09-06 03:00:00,2018-09-06 00:00:00,2018,3,1,Caida,Leve,CARABANCHEL                   ,AVENIDA DE LA PESETA NUM                                                                             50 Madrid,-3.7580225,40.36217360000001,1,0,0
2018-09-06 21:00:00,2018-09-06 00:00:00,2018,3,1,Caida,Leve,PUENTE DE VALLECAS            ,AVENIDA DE LA DEMOCRACIA NUM                                                                         1 Madrid,-3.6249737,40.3823284,1,0,0
2018-09-07 09:00:00,2018-09-07 00:00:00,2018,1,1,Caida,Leve,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              5600 Madrid,-3.723366200000001,40.4116765,1,0,0
2018-09-07 09:00:00,2018-09-07 00:00:00,2018,1,1,Caida,Moderada,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              5600 Madrid,-3.723366200000001,40.4116765,1,0,0
2018-09-07 09:00:00,2018-09-07 00:00:00,2018,1,1,Caida,Leve,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              5600 Madrid,-3.723366200000001,40.4116765,1,0,0
2018-09-07 21:00:00,2018-09-07 00:00:00,2018,3,1,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DE MENDEZ ALVARO NUM                                                                           88 Madrid,-3.675450099999999,40.3912953,1,0,0
2018-09-08 18:00:00,2018-09-08 00:00:00,2018,2,1,Caida,Grave,RETIRO                        ,CALLE DE CLAUDIO MOYANO NUM                                                                          2 Madrid,-3.6919233,40.4097631,1,0,0
2018-09-08 22:00:00,2018-09-08 00:00:00,2018,3,2,Colision,Leve,CHAMBERI                      ,CALLE DE ALBURQUERQUE - CALLE DEL CARDENAL CISNEROS Madrid,-3.7019403,40.4310801,1,0,0
2018-09-09 13:00:00,2018-09-09 00:00:00,2018,2,3,Colision,Leve,PUENTE DE VALLECAS            ,CALLE DE EMBAJADORES NUM                                                                             472 Madrid,-3.6748652,40.3672034,1,0,0
2018-09-10 09:00:00,2018-09-10 00:00:00,2018,1,1,Imprudencia,Leve,ARGANZUELA                    ,PASEO DE SANTA MARIA DE LA CABEZA NUM                                                                76 Madrid,-3.701249599999999,40.399065500000006,1,0,0
2018-09-11 15:00:00,2018-09-11 00:00:00,2018,2,1,Caida,Leve,CHAMARTIN                     ,CALLE DE CARTAGENA - CALLE DE LOPEZ DE HOYOS Madrid,-3.6759087,40.4428165,1,0,0
2018-09-12 05:00:00,2018-09-12 00:00:00,2018,3,1,Caida,Leve,CENTRO                        ,PLAZA DEL EMPERADOR CARLOS V NUM                                                                     8 Madrid,-3.693189,40.4084654,1,0,0
2018-09-12 09:00:00,2018-09-12 00:00:00,2018,1,1,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           299 Madrid,-3.697816099999999,40.46216010000001,1,0,0
2018-09-12 16:00:00,2018-09-12 00:00:00,2018,2,1,Caida,Leve,CHAMBERI                      ,CALLE DE JOSE ABASCAL NUM                                                                            50 Madrid,-3.6931545,40.4378912,1,0,0
2018-09-13 14:00:00,2018-09-13 00:00:00,2018,2,1,Imprudencia,Leve,VILLAVERDE                    ,CALLE DEL DIAMANTE - CARRETERA DE VILLAVERDE A VALLECAS Madrid,-3.6889776,40.3541365,1,0,0
2018-09-14 16:00:00,2018-09-14 00:00:00,2018,2,1,Colision,Leve,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  75 Madrid,-3.6870412,40.4206463,1,0,0
2018-09-14 19:00:00,2018-09-14 00:00:00,2018,2,1,Colision,Leve,CHAMARTIN                     ,CALLE DE LOPEZ DE HOYOS - CALLE DE FRANCISCO SILVELA Madrid,-3.680461999999999,40.44021729999999,1,0,0
2018-09-15 05:00:00,2018-09-15 00:00:00,2018,3,1,Colision,Leve,MORATALAZ                     ,AVENIDA DEL DOCTOR GARCIA TAPIA - CALLE  ARROYO DE LA MEDIA LEGUA Madrid,-3.6539727,40.412316,1,0,0
2018-09-15 12:00:00,2018-09-15 00:00:00,2018,1,1,Colision,Leve,HORTALEZA                     ,AVENIDA DE FRANCISCO PI Y MARGALL - AVENIDA DE NICETO ALCALA ZAMORA Madrid,-3.6475357,40.4840115,1,0,0
2018-09-15 12:00:00,2018-09-15 00:00:00,2018,1,2,Colision,Moderada,HORTALEZA                     ,AVENIDA DE FRANCISCO PI Y MARGALL - AVENIDA DE NICETO ALCALA ZAMORA Madrid,-3.6475357,40.4840115,1,0,0
2018-09-16 13:00:00,2018-09-16 00:00:00,2018,2,3,Colision,Leve,MONCLOA-ARAVACA               ,PLAZA DE LA REPUBLICA DE CHILE Madrid,-3.7335917,40.43392559999999,1,0,0
2018-09-16 15:00:00,2018-09-16 00:00:00,2018,2,3,Caida,Leve,LATINA                        ,CALLE DE CAMARENA NUM                                                                                167 Madrid,-3.7549474,40.3890453,1,0,0
2018-09-16 20:00:00,2018-09-16 00:00:00,2018,2,3,Colision,Leve,MONCLOA-ARAVACA               ,CUESTA DE SAN VICENTE NUM                                                                            36 Madrid,-3.7172623,40.42049189999999,1,0,0
2018-09-16 20:00:00,2018-09-16 00:00:00,2018,2,3,Colision,Leve,MONCLOA-ARAVACA               ,CUESTA DE SAN VICENTE NUM                                                                            36 Madrid,-3.7172623,40.42049189999999,1,0,0
2018-09-17 09:00:00,2018-09-17 00:00:00,2018,1,1,Colision,Leve,VILLAVERDE                    ,AVENIDA DE LOS ROSALES - CARRETERA DE VILLAVERDE A VALLECAS Madrid,-3.6755048,40.3491396,1,0,0
2018-09-17 12:00:00,2018-09-17 00:00:00,2018,1,1,Caida,Leve,CIUDAD LINEAL                 ,CALLE DE ALCALA NUM                                                                                  414 Madrid,-3.6380888,40.4370422,1,0,0
2018-09-18 08:00:00,2018-09-18 00:00:00,2018,1,1,Caida,Leve,USERA                         ,AVENIDA DE LOS POBLADOS - CALLE DEL CAMINO VIEJO DE VILLAVERDE Madrid,-3.710599599999999,40.37294910000001,1,0,0
2018-09-18 15:00:00,2018-09-18 00:00:00,2018,2,1,Imprudencia,Moderada,CHAMARTIN                     ,AVENIDA DE PIO XII - CALLE DE JEREZ Madrid,-3.6758422,40.4639797,1,0,0
2018-09-19 09:00:00,2018-09-19 00:00:00,2018,1,1,Colision,Grave,CARABANCHEL                   ,GLORIETA DEL MARQUES DE VADILLO NUM                                                                  1 Madrid,-3.71513,40.39727999999999,1,0,0
2018-09-19 09:00:00,2018-09-19 00:00:00,2018,1,1,Caida,Leve,LATINA                        ,AVENIDA DE PORTUGAL NUM                                                                              1 Madrid,-3.7236962,40.4162565,1,0,0
2018-09-19 21:00:00,2018-09-19 00:00:00,2018,3,1,Caida,Grave,CARABANCHEL                   ,PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                              5600 Madrid,-3.723366200000001,40.4116765,1,0,0
2018-09-20 10:00:00,2018-09-20 00:00:00,2018,1,1,Caida,Leve,CENTRO                        ,CUESTA DE LA VEGA Madrid,-3.715925,40.4145883,1,0,0
2018-09-20 10:00:00,2018-09-20 00:00:00,2018,1,1,Caida,Leve,CHAMBERI                      ,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE NUM                                                           54 Madrid,-3.6943572,40.44609620000001,1,0,0
2018-09-20 16:00:00,2018-09-20 00:00:00,2018,2,1,Colision,Leve,HORTALEZA                     ,CALLE DE ALCORISA - CALLE DE SILVANO Madrid,-3.639710500000001,40.461692600000006,1,0,0
2018-09-21 16:00:00,2018-09-21 00:00:00,2018,2,1,Imprudencia,Leve,LATINA                        ,AVENIDA DE PORTUGAL NUM                                                                              99 Madrid,-3.732382,40.4131941,1,0,0
2018-09-22 11:00:00,2018-09-22 00:00:00,2018,1,1,Caida,Leve,FUENCARRAL-EL PARDO           ,CARRETERA DE SOMONTES AL PALACIO DE LA REAL QUINTA NUM                                               5 Madrid,-3.7511794,40.4922094,1,0,0
2018-09-22 12:00:00,2018-09-22 00:00:00,2018,1,1,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE ALCALA NUM                                                                                  279 Madrid,-3.655220399999999,40.4323652,1,0,0
2018-09-22 14:00:00,2018-09-22 00:00:00,2018,2,1,Caida,Leve,CHAMARTIN                     ,AVENIDA DE CONCHA ESPINA NUM                                                                         6 Madrid,-3.688889,40.4517894,1,0,0
2018-09-22 14:00:00,2018-09-22 00:00:00,2018,2,1,Caida,Leve,FUENCARRAL-EL PARDO           ,CALLE DE MARBELLA NUM                                                                                69 Madrid,-3.7070032,40.4950218,1,0,0
2018-09-22 22:00:00,2018-09-22 00:00:00,2018,3,2,Colision,Leve,MONCLOA-ARAVACA               ,CALLE DE TUTOR - CALLE DEL REY FRANCISCO Madrid,-3.7153928,40.4277992,1,0,0
2018-09-23 08:00:00,2018-09-23 00:00:00,2018,1,3,Caida,Leve,CENTRO                        ,CALLE DE TOLEDO NUM                                                                                  28 Madrid,-3.707580199999999,40.41377670000001,1,0,0
2018-09-23 09:00:00,2018-09-23 00:00:00,2018,1,3,Caida,Leve,LATINA                        ,PARQUE DE LAS CRUCES Madrid,-3.7589181,40.377719,1,0,0
2018-09-24 09:00:00,2018-09-24 00:00:00,2018,1,1,Colision,Leve,CARABANCHEL                   ,AVENIDA DE OPORTO - CALLE DE PORTALEGRE Madrid,-3.7236082,40.3854274,1,0,0
2018-09-24 11:00:00,2018-09-24 00:00:00,2018,1,1,Imprudencia,Moderada,VILLA DE VALLECAS             ,CALLE  REAL DE ARGANDA NUM                                                                           10 Madrid,-3.6202574,40.3795107,1,0,0
2018-09-25 08:00:00,2018-09-25 00:00:00,2018,1,1,Colision,Leve,ARGANZUELA                    ,PLAZA DE FRANCISCO MORANO NUM                                                                        3 Madrid,-3.7164989,40.4050164,1,0,0
2018-09-25 14:00:00,2018-09-25 00:00:00,2018,2,1,Colision,Leve,VILLA DE VALLECAS             ,CALLE DE PUENTELARRA NUM                                                                             7 Madrid,-3.607904899999999,40.38283060000001,1,0,0
2018-09-25 15:00:00,2018-09-25 00:00:00,2018,2,1,Colision,Leve,CENTRO                        ,CALLE DE LA PUEBLA - CALLE DEL BARCO Madrid,-3.7026157,40.4220869,1,0,0
2018-09-25 16:00:00,2018-09-25 00:00:00,2018,2,1,Caida,Leve,RETIRO                        ,CALLE DE O'DONNELL NUM                                                                               50 Madrid,-3.6710981,40.42103529999999,1,0,0
2018-09-25 23:00:00,2018-09-25 00:00:00,2018,3,1,Caida,Leve,CHAMARTIN                     ,CALLE DE VITRUVIO - PASEO DE LA CASTELLANA Madrid,-3.6919153,40.4413969,1,0,0
2018-09-26 17:00:00,2018-09-26 00:00:00,2018,2,1,Caida,Leve,CENTRO                        ,CALLE DE CARRANZA NUM                                                                                27 Madrid,-3.7051803,40.4293471,1,0,0
2018-09-26 19:00:00,2018-09-26 00:00:00,2018,2,1,Caida,Leve,RETIRO                        ,CALLE DE ESPALTER - CALLE DE LOPE DE RUEDA Madrid,-3.6900481,40.41277570000001,0,1,0
2018-09-26 19:00:00,2018-09-26 00:00:00,2018,2,1,Colision,Leve,SALAMANCA                     ,CALLE DE ALCALA NUM                                                                                  155 Madrid,-3.6746944,40.4254213,1,0,0
2018-09-27 14:00:00,2018-09-27 00:00:00,2018,2,1,Colision,Leve,CHAMARTIN                     ,CALLE DE FELIX BOIX NUM                                                                              16 Madrid,-3.6858061,40.4626529,1,0,0
2018-09-27 17:00:00,2018-09-27 00:00:00,2018,2,1,Caida,Leve,PUENTE DE VALLECAS            ,AVENIDA DE LA ALBUFERA NUM                                                                           306 Madrid,-3.6334099,40.3840852,1,0,0
2018-09-28 10:00:00,2018-09-28 00:00:00,2018,1,1,Caida,Leve,SALAMANCA                     ,CALLE DE GOYA NUM                                                                                    18 Madrid,-3.6838166,40.424965,1,0,0
2018-09-28 13:00:00,2018-09-28 00:00:00,2018,2,1,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE FEDERICO GUTIERREZ - CALLE DE JOSE DEL HIERRO Madrid,-3.6473029,40.4376779,1,0,0
2018-09-28 15:00:00,2018-09-28 00:00:00,2018,2,1,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE LOPEZ DE HOYOS NUM                                                                          322 Madrid,-3.6613904,40.4560129,1,0,0
2018-09-28 20:00:00,2018-09-28 00:00:00,2018,2,1,Imprudencia,Moderada,VILLA DE VALLECAS             ,CALLE DE CABEZA MESADA NUM                                                                           5 Madrid,-3.6293653,40.3765964,1,0,0
2018-09-28 22:00:00,2018-09-28 00:00:00,2018,3,1,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           180 Madrid,-3.7026468,40.4541283,1,0,0
2018-09-29 12:00:00,2018-09-29 00:00:00,2018,1,1,Caida,Leve,FUENCARRAL-EL PARDO           ,CARRETERA DE PARDO A FUENCARRAL KM.                                                                  7 Madrid,-3.7167329,40.50476550000001,1,0,0
2018-09-29 15:00:00,2018-09-29 00:00:00,2018,2,1,Colision,Leve,RETIRO                        ,CALLE DE ABTAO - CALLE DE CAVANILLES Madrid,-3.6749941,40.4055985,1,0,0
2018-09-29 19:00:00,2018-09-29 00:00:00,2018,2,1,Imprudencia,Moderada,VILLAVERDE                    ,CALLE DE BENITA LOPEZ NUM                                                                            66 Madrid,-3.6890475,40.34774760000001,1,0,0
2018-09-29 23:00:00,2018-09-29 00:00:00,2018,3,2,Colision,Leve,SALAMANCA                     ,CALLE DE CARTAGENA - CALLE DE MARTINEZ IZQUIERDO Madrid,-3.670463,40.4330659,1,0,0
2018-09-30 10:00:00,2018-09-30 00:00:00,2018,1,3,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE MALMOE - PLAZA DE ALSACIA Madrid,-3.6237013,40.4170466,1,0,0
2018-09-30 12:00:00,2018-09-30 00:00:00,2018,1,3,Caida,Grave,MONCLOA-ARAVACA               ,CAMINO DEL PRINCIPE NUM                                                                              2 Madrid,-3.7004637,40.4163738,1,0,0
2018-10-01 11:00:00,2018-10-01 00:00:00,2018,1,1,Imprudencia,Moderada,CARABANCHEL                   ,GLORIETA DEL VALLE DE ORO NUM                                                                        2 Madrid,-3.7309063,40.388642,1,0,0
2018-10-01 22:00:00,2018-10-01 00:00:00,2018,3,1,Colision,Leve,CHAMBERI                      ,CALLE DE ELOY GONZALO - CALLE DEL CASTILLO Madrid,-3.699499,40.4347578,1,0,0
2018-10-02 15:00:00,2018-10-02 00:00:00,2018,2,1,Colision,Leve,CENTRO                        ,GLORIETA DE SAN VICENTE - JARDIN DEL PALACIO REAL Madrid,-3.7179618,40.4186995,1,0,0
2018-10-02 19:00:00,2018-10-02 00:00:00,2018,2,1,Caida,Leve,CENTRO                        ,CALLE  MAYOR NUM                                                                                     1 Madrid,-3.7046732,40.416463,1,0,0
2018-10-02 20:00:00,2018-10-02 00:00:00,2018,2,1,Caida,Leve,CENTRO                        ,CALLE DE LA MAGDALENA - CALLE DE LAVAPIES Madrid,-3.7031734,40.4124679,1,0,0
2018-10-03 15:00:00,2018-10-03 00:00:00,2018,2,1,Colision,Leve,SAN BLAS                      ,AVENIDA DE CANILLEJAS A VICALVARO - CALLE DEL CANAL DE BOSFORO Madrid,-3.614531099999999,40.4394929,1,0,0
2018-10-03 17:00:00,2018-10-03 00:00:00,2018,2,1,Colision,Leve,CHAMBERI                      ,CALLE DE MIGUEL ANGEL - PASEO DEL GENERAL MARTINEZ CAMPOS Madrid,-3.6912593,40.43516339999999,1,0,0
2018-10-03 18:00:00,2018-10-03 00:00:00,2018,2,1,Colision,Leve,CHAMARTIN                     ,CALLE DE DOLORES SANCHEZ CARRASCOSA - CALLE DE MATEO INURRIA Madrid,-3.6795902,40.4676134,1,0,0
2018-10-04 19:00:00,2018-10-04 00:00:00,2018,2,1,Colision,Leve,MONCLOA-ARAVACA               ,CARRETERA DEL TELEFERICO - PASEO DEL ROBLEDAL Madrid,-3.7217838,40.427922,1,0,0
2018-10-04 21:00:00,2018-10-04 00:00:00,2018,3,1,Caida,Leve,CARABANCHEL                   ,GLORIETA DEL MARQUES DE VADILLO NUM                                                                  6 Madrid,-3.716598,40.3975568,1,0,0
2018-10-05 10:00:00,2018-10-05 00:00:00,2018,1,1,Caida,Leve,MONCLOA-ARAVACA               ,CARRETERA DE LA CIUDAD UNIVERSITARIA NUM Madrid,-3.7187523,40.4533216,1,0,0
2018-10-05 11:00:00,2018-10-05 00:00:00,2018,1,1,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           296 Madrid,-3.6973737,40.462177200000006,1,0,0
2018-10-06 11:00:00,2018-10-06 00:00:00,2018,1,1,Imprudencia,Leve,VICALVARO                     ,ACCESO  RADIAL 3 - AVENIDA DE DAROCA Madrid,-3.637028700000001,40.4147455,1,0,0
2018-10-06 19:00:00,2018-10-06 00:00:00,2018,2,2,Imprudencia,Leve,MONCLOA-ARAVACA               ,CARRETERA DEL TELEFERICO - PASEO DEL ROBLEDAL Madrid,-3.7217838,40.427922,1,0,0
2018-10-07 09:00:00,2018-10-07 00:00:00,2018,1,3,Caida,Leve,MORATALAZ                     ,CALLE DE JOSE BERGAMIN NUM                                                                           30 Madrid,-3.6386608,40.4115378,1,0,0
2018-10-07 13:00:00,2018-10-07 00:00:00,2018,2,3,Caida,Leve,FUENCARRAL-EL PARDO           ,CALLE DE NUESTRA SEÑORA DE VALVERDE - CARRETERA DE FUENCARRAL A ALCOBENDAS Madrid,-3.6841524,40.5118377,1,0,0
2018-10-07 15:00:00,2018-10-07 00:00:00,2018,2,3,Caida,Leve,CENTRO                        ,CALLE DEL DOCTOR MATA NUM                                                                            2 Madrid,-3.694401999999999,40.4091305,1,0,0
2018-10-07 21:00:00,2018-10-07 00:00:00,2018,3,3,Caida,Leve,CENTRO                        ,GRAN VIA DE SAN FRANCISCO NUM                                                                        9 Madrid,-3.7129757,40.4081643,1,0,0
2018-10-08 12:00:00,2018-10-08 00:00:00,2018,1,1,Colision,Leve,VILLA DE VALLECAS             ,AVENIDA DE SANTA EUGENIA - CALLE DE LA VIRGEN DE LAS VIÑAS Madrid,-3.6072356,40.3810559,1,0,0
2018-10-08 20:00:00,2018-10-08 00:00:00,2018,2,1,Colision,Leve,LATINA                        ,CALLE  VIA CARPETANA - CALLE DE GALLUR Madrid,-3.7344799,40.3987592,1,0,0
2018-10-09 16:00:00,2018-10-09 00:00:00,2018,2,1,Caida,Leve,CENTRO                        ,PLAZA DE JACINTO BENAVENTE NUM                                                                       1 Madrid,-3.7041936,40.414605,1,0,0
2018-10-09 16:00:00,2018-10-09 00:00:00,2018,2,1,Caida,Leve,MONCLOA-ARAVACA               ,PLAZA DEL CARDENAL CISNEROS NUM                                                                      1 Madrid,-3.725018099999999,40.4408273,1,0,0
2018-10-09 19:00:00,2018-10-09 00:00:00,2018,2,1,Caida,Leve,SALAMANCA                     ,CALLE DE AGUIRRE - CALLE DE O'DONNELL Madrid,-3.6812249,40.42141470000001,0,1,0
2018-10-09 22:00:00,2018-10-09 00:00:00,2018,3,1,Caida,Leve,SALAMANCA                     ,CALLE DE SERRANO NUM                                                                                 44 Madrid,-3.6873211,40.4267364,0,1,0
2018-10-10 12:00:00,2018-10-10 00:00:00,2018,1,1,Colision,Grave,PUENTE DE VALLECAS            ,CALLE DEL TRANVIA DE ARGANDA NUM                                                                     1 Madrid,-3.633339,40.382571,0,1,0
2018-10-10 13:00:00,2018-10-10 00:00:00,2018,2,1,Colision,Leve,CHAMBERI                      ,CALLE DE RIOS ROSAS NUM                                                                              40 Madrid,-3.6977669,40.4416118,0,1,0
2018-10-10 21:00:00,2018-10-10 00:00:00,2018,3,1,Colision,Leve,TETUAN                        ,CALLE DE BRAVO MURILLO NUM                                                                           109 Madrid,-3.7041489,40.4482033,1,0,0
2018-10-10 22:00:00,2018-10-10 00:00:00,2018,3,1,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE GUTIERRE DE CETINA NUM                                                                      21 Madrid,-3.6438099,40.4335039,1,0,0
2018-10-11 14:00:00,2018-10-11 00:00:00,2018,2,1,Colision,Grave,RETIRO                        ,CALLE DE SANCHEZ BARCAIZTEGUI NUM                                                                    7 Madrid,-3.6754439,40.4032218,1,0,0
2018-10-13 04:00:00,2018-10-13 00:00:00,2018,3,1,Caida,Leve,ARGANZUELA                    ,CALLE DE CACERES - CALLE DE EMBAJADORES Madrid,-3.6978358,40.39878179999999,1,0,0
2018-10-13 11:00:00,2018-10-13 00:00:00,2018,1,1,Colision,Leve,MONCLOA-ARAVACA               ,CAMINO DEL ZARZON KM.                                                                                10 Madrid,-3.7037902,40.4167754,1,0,0
2018-10-13 21:00:00,2018-10-13 00:00:00,2018,3,2,Colision,Leve,SALAMANCA                     ,CALLE DE LAGASCA NUM                                                                                 87 Madrid,-3.6848106,40.4318511,1,0,0
2018-10-14 17:00:00,2018-10-14 00:00:00,2018,2,3,Caida,Leve,SAN BLAS                      ,CALLE DE ESTOCOLMO - CALLE DE MARIA SEVILLA DIAGO Madrid,-3.6048997,40.4335915,1,0,0
2018-10-14 19:00:00,2018-10-14 00:00:00,2018,2,3,Caida,Leve,FUENCARRAL-EL PARDO           ,CALLE DE COLLADO DE CERRO MALEJO - CALLE DE LA MASO Madrid,-3.7141135,40.4893194,1,0,0
2018-10-14 22:00:00,2018-10-14 00:00:00,2018,3,3,Imprudencia,Leve,CHAMBERI                      ,CALLE DE ZURBANO NUM                                                                                 31 Madrid,-3.6935367,40.4315105,1,0,0
2018-10-14 23:00:00,2018-10-14 00:00:00,2018,3,3,Caida,Leve,CENTRO                        ,CALLE DE ATOCHA NUM                                                                                  96 Madrid,-3.6959384,40.4105719,1,0,0
2018-10-15 14:00:00,2018-10-15 00:00:00,2018,2,1,Imprudencia,Moderada,CIUDAD LINEAL                 ,AVENIDA DE DAROCA NUM                                                                                90 Madrid,-3.6450968,40.4259705,1,0,0
2018-10-16 12:00:00,2018-10-16 00:00:00,2018,1,1,Imprudencia,Moderada,ARGANZUELA                    ,CALLE DE BUSTAMANTE NUM                                                                              9 Madrid,-3.692744,40.4008759,1,0,0
2018-10-16 14:00:00,2018-10-16 00:00:00,2018,2,1,Caida,Leve,MONCLOA-ARAVACA               ,CALLE DE FERRAZ - CALLE DE IRUN Madrid,-3.7152862,40.42391569999999,0,1,0
2018-10-16 15:00:00,2018-10-16 00:00:00,2018,2,1,Colision,Leve,CIUDAD LINEAL                 ,CALLE DE EMETERIO CASTAÑOS NUM                                                                       1 Madrid,-3.6631541,40.4625443,1,0,0
2018-10-16 19:00:00,2018-10-16 00:00:00,2018,2,1,Imprudencia,Moderada,TETUAN                        ,CALLE DE RAIMUNDO FERNANDEZ VILLAVERDE - CALLE DEL GENERAL MOSCARDO Madrid,-3.6971185,40.44658070000001,1,0,0
2018-10-16 20:00:00,2018-10-16 00:00:00,2018,2,1,Colision,Leve,SALAMANCA                     ,CALLE DE MARIA DE MOLINA - CALLE DE VELAZQUEZ Madrid,-3.6830938,40.4377239,1,0,0
2018-10-17 20:00:00,2018-10-17 00:00:00,2018,2,1,Imprudencia,Moderada,CENTRO                        ,CALLE  GRAN VIA - CALLE DE JACOMETREZO Madrid,-3.7060135,40.4203092,1,0,0
2018-10-17 20:00:00,2018-10-17 00:00:00,2018,2,1,Imprudencia,Moderada,CENTRO                        ,CALLE DE LA COLEGIATA - CALLE DE TOLEDO Madrid,-3.707426099999999,40.41333119999999,1,0,0
2018-10-18 07:00:00,2018-10-18 00:00:00,2018,1,1,Caida,Leve,MONCLOA-ARAVACA               ,AVENIDA DE PABLO IGLESIAS - AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI Madrid,-3.7117007000000006,40.4524558,1,0,0
2018-10-18 17:00:00,2018-10-18 00:00:00,2018,2,1,Caida,Leve,CIUDAD LINEAL                 ,AVENIDA DE DONOSTIARRA NUM                                                                           23 Madrid,-3.6566942,40.4348857,1,0,0
2018-10-19 15:00:00,2018-10-19 00:00:00,2018,2,1,Caida,Leve,TETUAN                        ,CALLE DE ORENSE NUM                                                                                  33 Madrid,-3.6951513,40.453148,0,1,0
2018-10-20 09:00:00,2018-10-20 00:00:00,2018,1,1,Caida,Leve,HORTALEZA                     ,AVENIDA DE LAS AZALEAS - AVENIDA DEL ARROYO DEL SANTO Madrid,-3.6214984,40.4519956,0,1,0
2018-10-20 11:00:00,2018-10-20 00:00:00,2018,1,1,Imprudencia,Moderada,MONCLOA-ARAVACA               ,CALLE DE ANICETO MARINAS NUM                                                                         26 Madrid,-3.7227459,40.4220364,1,0,0
2018-10-20 13:00:00,2018-10-20 00:00:00,2018,2,1,Caida,Leve,MORATALAZ                     ,AVENIDA DEL DOCTOR GARCIA TAPIA NUM                                                                  126 Madrid,-3.6423244,40.41031630000001,1,0,0
