fecha,meteo,tipo_accidente,lesividad,distrito,direccion
2019-05-06 05:00:00,Despejado,Colision,Leve,SALAMANCA,CALL. ALCALA / CALL. VELAZQUEZ
2019-05-07 15:00:00,Despejado,Colision,Leve,SALAMANCA,CALL. ALCALA 142
2019-05-07 14:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALL. SANTA ENGRACIA / CALL. MANUEL GONZALEZ LONGORIA
2019-05-07 12:00:00,Despejado,Colision,Leve,RETIRO,CALL. ALCALA / PALAC. CIBELES
2019-05-10 20:00:00,Despejado,Colision,Leve,TETUÁN,CALL. HERNANI 35
2019-05-10 17:00:00,Despejado,Colision,Moderada,SAN BLAS-CANILLEJAS,CALL. JUAN IGNACIO LUCA DE TENA 15
2019-05-10 16:00:00,Despejado,Colision,Leve,CARABANCHEL,AVDA. POBLADOS 74
2019-05-10 16:00:00,Despejado,Caida,Moderada,TETUÁN,AVDA. ASTURIAS 56
2019-05-10 12:00:00,Despejado,Colision,Leve,CARABANCHEL,MADRID RIO
2019-05-10 12:00:00,Despejado,Colision,Leve,CARABANCHEL,MADRID RIO
2019-05-10 12:00:00,Despejado,Colision,Leve,CARABANCHEL,MADRID RIO
2019-05-10 10:00:00,Despejado,Colision,Leve,MORATALAZ,CALL. ARROYO FONTARRON 393
2019-05-10 01:00:00,Despejado,Imprudencia,Leve,CENTRO,CALL. ALCALA 44
2019-05-11 20:00:00,Despejado,Caida,Moderada,FUENCARRAL-EL PARDO,CALL. GABRIELA MISTRAL 20
2019-05-11 20:00:00,Despejado,Imprudencia,Moderada,MONCLOA-ARAVACA,PASEO. PLATANOS / PASEO. PUERTA DEL ANGEL
2019-05-11 11:00:00,Despejado,Colision,Moderada,VILLA DE VALLECAS,AVDA. CERRO MILANO 1
2019-05-11 11:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS,AVDA. CERRO MILANO 1
2019-05-12 20:00:00,Despejado,Colision,Leve,TETUÁN,CALL. MARQUES DE VIANA 38
2019-05-12 20:00:00,Despejado,Colision,Leve,TETUÁN,CALL. MARQUES DE VIANA 38
2019-05-13 23:00:00,Despejado,Colision,Leve,SALAMANCA,CALL. GOYA / CALL. ALCALA
2019-05-13 15:00:00,Despejado,Colision,Moderada,MORATALAZ,CALL. HACIENDA DE PAVONES / CALL. LUIS DE HOYOS SAINZ
2019-05-13 13:00:00,Despejado,Colision,Leve,SALAMANCA,PASEO. CASTELLANA / CALL. MARIA DE MOLINA
2019-05-14 18:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,AVDA. BADAJOZ / CALL. MADRE ANTONIA PARIS
2019-05-14 14:00:00,Despejado,Caida,Leve,CENTRO,CALL. ISABEL LA CATOLICA 5
2019-05-15 14:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,CALL. ALCALA / CALL. RAQUEL MELLER
2019-05-15 14:00:00,Despejado,Colision,Leve,ARGANZUELA,CALL. PUERTO SERRANO / CALL. PUERTO DE LA CRUZ VERDE
2019-05-16 23:00:00,Despejado,Colision,Moderada,PUENTE DE VALLECAS,AVDA. SAN DIEGO / CALL. MONTES UNIVERSALES
2019-05-16 22:00:00,Despejado,Caida,Leve,ARGANZUELA,CALL. SEBASTIAN HERRERA 15
2019-05-16 20:00:00,Despejado,Caida,Leve,CENTRO,CALL. BARCELO 6
2019-05-16 16:00:00,Despejado,Caida,Leve,CENTRO,PASEO. PRADO 4
2019-05-16 08:00:00,Despejado,Colision,Moderada,HORTALEZA,CTRA. ESTACION DE HORTALEZA / AUTOV. M-11
2019-05-16 01:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. ACACIAS 25A
2019-05-17 23:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALL. JOSE ABASCAL 5
2019-05-18 18:00:00,Despejado,Caida,Moderada,BARAJAS,PQUE. JUAN CARLOS I 1
2019-05-18 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,PASEO. PINTOR ROSALES / PASEO. MORET
2019-05-18 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,PASEO. PINTOR ROSALES / PASEO. MORET
2019-05-18 18:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,PASEO. PINTOR ROSALES / PASEO. MORET
2019-05-19 21:00:00,Despejado,Imprudencia,Leve,CENTRO,CALL. MAYOR 1
2019-05-19 21:00:00,Despejado,Imprudencia,Leve,CENTRO,CALL. MAYOR 1
2019-05-19 18:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CTRA. CIUDAD UNIVERSITARIA / PASEO. VENTA
2019-05-19 11:00:00,Despejado,Colision,Leve,BARAJAS,AVDA. LOGROÑO / AUTOV. M-40
2019-05-19 04:00:00,Despejado,Caida,Leve,TETUÁN,CALL. BRAVO MURILLO 164
2019-05-20 14:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,CALL. PALOMARES / CALL. JUAN PEÑALVER
2019-05-20 14:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,CALL. PALOMARES / CALL. JUAN PEÑALVER
2019-05-20 09:00:00,Despejado,Caida,Leve,TETUÁN,CALL. ORENSE 27
2019-05-21 21:00:00,Despejado,Caida,Moderada,CENTRO,CALL. RIBERA DE CURTIDORES / CALL. CARNERO
2019-05-21 21:00:00,Despejado,Caida,Moderada,CENTRO,CALL. RIBERA DE CURTIDORES / CALL. CARNERO
2019-05-21 20:00:00,Despejado,Caida,Moderada,FUENCARRAL-EL PARDO,CALL. ISLA DE YESO 11
2019-05-21 19:00:00,Despejado,Caida,Leve,RETIRO,PASEO. FERNAN NUÑEZ 2
2019-05-21 19:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,CALL. MALMOE 3
2019-05-21 02:00:00,Despejado,Caida,Moderada,PUENTE DE VALLECAS,CALL. BUSTOS / CALL. SIERRA DE LOS FILABRES
2019-05-22 21:00:00,Despejado,Caida,Moderada,ARGANZUELA,PQUE. ENRIQUE TIERNO GALVAN
2019-05-22 17:00:00,Despejado,Colision,Leve,CENTRO,CALL. MESON DE PAREDES / CALL. TRIBULETE
2019-05-22 11:00:00,Despejado,Caida,Moderada,CARABANCHEL,PASEO. MARCELINO CAMACHO / CALL. ANTOLINA MERINO
2019-05-22 07:00:00,Despejado,Colision,Grave,RETIRO,CALL. O'DONNELL 50
2019-05-23 21:00:00,Despejado,Caida,Moderada,CIUDAD LINEAL,CALL. VAZQUEZ DE MELLA 49
2019-05-23 19:00:00,Despejado,Colision,Moderada,FUENCARRAL-EL PARDO,"CTRA. M-616, +00500S"
2019-05-23 19:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,"CTRA. M-616, +00500S"
2019-05-23 09:00:00,Despejado,Caida,Leve,CENTRO,CUESTA SANTO DOMINGO. 5
2019-05-24 14:00:00,Despejado,Colision,Leve,TETUÁN,PLAZA. CASTILLA / PASEO. CASTELLANA
2019-05-25 16:00:00,Despejado,Caida,Leve,SAN BLAS-CANILLEJAS,CALL. LIVERPOOL / CALL. MARIA SEVILLA DIAGO
2019-05-25 08:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. ACACIAS 1
2019-05-25 08:00:00,Despejado,Caida,Grave,CENTRO,CALL. MESON DE PAREDES 75
2019-05-26 09:00:00,Despejado,Colision,Moderada,CENTRO,CALL. TOLEDO / CALL. CONCEPCION JERONIMA
2019-05-26 02:00:00,Despejado,Colision,Leve,TETUÁN,PLAZA. MANOLETE 7
2019-05-27 17:00:00,Despejado,Imprudencia,Leve,HORTALEZA,AVDA. VIRGEN DEL CARMEN 1
2019-05-27 17:00:00,Despejado,Imprudencia,Leve,HORTALEZA,AVDA. VIRGEN DEL CARMEN 1
2019-05-27 17:00:00,Despejado,Imprudencia,Leve,HORTALEZA,AVDA. VIRGEN DEL CARMEN 1
2019-05-28 21:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,AVDA. MONTE IGUELDO 98
2019-05-28 19:00:00,Despejado,Otro,Leve,VILLAVERDE,AVDA. LOS ROSALES / CTRA. M-301
2019-05-28 17:00:00,Despejado,Colision,Leve,SALAMANCA,CALL. CONDE DE PEÑALVER 38
2019-05-28 12:00:00,Despejado,Imprudencia,Leve,CENTRO,CALL. BAILEN 2
2019-05-28 12:00:00,Despejado,Imprudencia,Leve,CENTRO,CALL. BAILEN 2
2019-05-28 10:00:00,Despejado,Colision,Leve,LATINA,GTA. PUENTE DE SEGOVIA / PNTE. SEGOVIA
2019-05-28 10:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALL. SANTA ENGRACIA 123
2019-05-29 19:00:00,Despejado,Caida,Moderada,CENTRO,CALL. ATOCHA / CALL. SANTO TOMAS
2019-05-29 18:00:00,Despejado,Colision,Leve,SALAMANCA,CALL. PRINCIPE DE VERGARA 29
2019-05-29 10:00:00,Despejado,Colision,Grave,ARGANZUELA,PASEO. ACACIAS 63
2019-05-29 00:00:00,Despejado,Caida,Leve,SALAMANCA,CALL. AYALA / CALL. VELAZQUEZ
2019-05-31 18:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CALL. SANTA POLA 6
2019-05-31 17:00:00,Despejado,Imprudencia,Moderada,CHAMARTÍN,CALL. PEDRO DE VALDIVIA 12
2019-05-31 17:00:00,Despejado,Imprudencia,Leve,CHAMBERÍ,CALL. SANTA ENGRACIA 101
2019-05-31 17:00:00,Despejado,Imprudencia,Leve,CHAMBERÍ,CALL. SANTA ENGRACIA 101
2019-06-01 23:00:00,Despejado,Caida,Leve,TETUÁN,AVDA. ASTURIAS 54
2019-06-01 14:00:00,Despejado,Colision,Moderada,MORATALAZ,CALL. FUENTE CARRANTONA / CALL. BENJAMIN PALENCIA
2019-06-01 13:00:00,Despejado,Caida,Leve,LATINA,"PQUE. MADRID RIO, +00240E"
2019-06-01 13:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA
2019-06-01 13:00:00,Despejado,Imprudencia,Leve,VILLAVERDE,SENDA CICLABLE-AV.ROSALES-CARRET.VILLAV. A VALLECA
2019-06-01 08:00:00,Nieve,Colision,Leve,CIUDAD LINEAL,CALL. JOSE MARIA PEREDA / CALL. SOR MARIA DE AGREDA
2019-06-01 03:00:00,Despejado,Colision,Leve,TETUÁN,AVDA. ASTURIAS / CALL. VIA LIMITE
2019-06-02 23:00:00,Despejado,Otro,Leve,PUENTE DE VALLECAS,CALL. PICO DE LA MALICIOSA 10
2019-06-02 23:00:00,Despejado,Otro,Leve,PUENTE DE VALLECAS,CALL. PICO DE LA MALICIOSA 10
2019-06-02 19:00:00,Despejado,Colision,Leve,CARABANCHEL,CALL. VIA 50
2019-06-02 12:00:00,Despejado,Colision,Leve,CENTRO,PLAZA SAN FRANCISCO S/N
2019-06-03 19:00:00,Despejado,Colision,Leve,CENTRO,PLAZA. CIBELES / CALL. ALCALA
2019-06-03 15:00:00,Despejado,Imprudencia,Leve,CHAMBERÍ,GTA. RUBEN DARIO 1
2019-06-03 15:00:00,Despejado,Imprudencia,Leve,CHAMBERÍ,GTA. RUBEN DARIO 1
2019-06-04 21:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,PASEO. ERMITA DEL SANTO 71
2019-06-04 20:00:00,Despejado,Colision,Leve,SAN BLAS-CANILLEJAS,CALL. CASTILLO DE MADRIGAL DE LAS ALTAS TORRES 9
2019-06-04 08:00:00,Despejado,Colision,Moderada,FUENCARRAL-EL PARDO,CALL. MONASTERIO DE SAMOS 18
2019-06-05 19:00:00,Despejado,Caida,Moderada,SALAMANCA,CALL. SERRANO 1
2019-06-05 15:00:00,Despejado,Colision,Moderada,RETIRO,PASEO. INFANTA ISABEL / AVDA. CIUDAD DE BARCELONA
2019-06-05 15:00:00,Despejado,Colision,Leve,CENTRO,CALL. GRAN VIA / CALL. ALCALA
2019-06-05 08:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL
2019-06-05 08:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,CALLE JOAQUIN TURINA-CALLE SITIO DE EL ESCORIAL
2019-06-06 21:00:00,Despejado,Caida,Moderada,LATINA,AVDA. POBLADOS 41
2019-06-07 20:00:00,Despejado,Caida,Grave,PUENTE DE VALLECAS,CALL. JAVIER DE MIGUEL 113
2019-06-07 16:00:00,Despejado,Colision,Leve,CARABANCHEL,CALL. OCA / CALL. GENERAL RICARDOS
2019-06-07 13:00:00,Despejado,Caida,Moderada,PUENTE DE VALLECAS,AVDA. RAFAEL ALBERTI / CALL. EXTREMEÑOS
2019-06-07 08:00:00,Despejado,Colision,Leve,MONCLOA-ARAVACA,CALL. PLEYADES 14
2019-06-08 22:00:00,Despejado,Caida,Moderada,ARGANZUELA,CALL. SANTA MARIA LA REAL DE NIEVA 9
2019-06-08 22:00:00,Despejado,Caida,Leve,RETIRO,CALL. ALFONSO XII / CALL. CLAUDIO MOYANO
2019-06-08 14:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO,CALL. ARROYO DEL MONTE / PLAZA. PRADERA DEL SALCERAL
2019-06-09 22:00:00,Despejado,Colision,Leve,CENTRO,GTA. BILBAO / CALL. FUENCARRAL
2019-06-10 22:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,AVDA. MIRAFLORES 54
2019-06-10 20:00:00,Despejado,Colision,Moderada,FUENCARRAL-EL PARDO,CALL. DOCTOR RAMON CASTROVIEJO 5
2019-06-10 10:00:00,Despejado,Caida,Leve,ARGANZUELA,CALL. SAN EPIFANIO 7
2019-06-11 20:00:00,Despejado,Colision,Moderada,VILLA DE VALLECAS,CÑADA. REAL GALIANA 4
2019-06-11 20:00:00,Despejado,Colision,Moderada,ARGANZUELA,CALL. GENERAL LACY / CALL. ANCORA
2019-06-11 15:00:00,Despejado,Colision,Leve,CIUDAD LINEAL,CALL. MARQUESA DE TORRECILLA / CALL. MISTERIOS
2019-06-12 22:00:00,Despejado,Caida,Leve,PUENTE DE VALLECAS,RONDA. SUR 129
2019-06-12 20:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALL. SANTA ENGRACIA 141
2019-06-12 18:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,CALL. IRUN / CALL. CADARSO
2019-06-13 22:00:00,Despejado,Colision,Leve,SALAMANCA,CALL. JORGE JUAN / CALL. FERNAN GONZALEZ
2019-06-13 22:00:00,Despejado,Imprudencia,Leve,CENTRO,CALL. JACOMETREZO 15
2019-06-13 22:00:00,Despejado,Imprudencia,Moderada,CENTRO,CALL. JACOMETREZO 15
2019-06-13 21:00:00,Despejado,Caida,Moderada,FUENCARRAL-EL PARDO,AVDA. MONASTERIO DE SILOS 90
2019-06-13 21:00:00,Despejado,Imprudencia,Moderada,FUENCARRAL-EL PARDO,GTA. SANTUARIO DE TISCAR
2019-06-13 11:00:00,Despejado,Otro,Leve,LATINA,CALL. MAQUEDA 66
2019-06-13 09:00:00,Despejado,Colision,Leve,RETIRO,PASEO. PRADO / CALL. ALCALA
2019-06-15 00:00:00,Despejado,Caida,Leve,ARGANZUELA,PASEO. VIRGEN DEL PUERTO 45
2019-06-14 11:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,"AUTOV. M-607, +01500E"
2019-06-14 11:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,"AUTOV. M-607, +01500E"
2019-06-14 09:00:00,Despejado,Colision,Moderada,PUENTE DE VALLECAS,"CALL. EMBAJADORES, 330  FRENTE ENTRADA CAJA MÁGIA"
2019-06-14 09:00:00,Despejado,Colision,Leve,USERA,PLAZA. ELIPTICA 1
2019-06-14 00:00:00,Despejado,Colision,Moderada,CHAMBERÍ,GTA. RUIZ JIMENEZ / CALL. SAN BERNARDO
2019-06-15 17:00:00,Despejado,Caida,Leve,CHAMBERÍ,PASEO. GENERAL MARTINEZ CAMPOS 53
2019-06-15 12:00:00,Despejado,Caida,Moderada,LATINA,CALL. VILLAVICIOSA 36
2019-06-15 04:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALL. RIOS ROSAS / CALL. PONZANO
2019-06-16 23:00:00,Despejado,Otro,Leve,CENTRO,CALL. SEGOVIA / RONDA. SEGOVIA
2019-06-17 21:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,AVDA. BETANZOS 37
2019-06-17 11:00:00,Despejado,Imprudencia,Leve,TETUÁN,CALL. BRAVO MURILLO 226
2019-06-17 09:00:00,Despejado,Caida,Leve,CHAMBERÍ,PLAZA. SAN JUAN DE LA CRUZ / PASEO. CASTELLANA
2019-06-18 12:00:00,Despejado,Caida,Moderada,VICÁLVARO,PQUE. VALDEBERNARDO
2019-06-19 14:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,AVDA. BETANZOS 22
2019-06-19 10:00:00,Despejado,Imprudencia,Leve,FUENCARRAL-EL PARDO,AVDA. MONASTERIO DE EL ESCORIAL / AVDA. SANTUARIO DE VALVERDE
2019-06-19 00:00:00,Despejado,Colision,Leve,ARGANZUELA,CALL. EMBAJADORES / CALL. LABRADORES
2019-06-20 17:00:00,Despejado,Imprudencia,Leve,CIUDAD LINEAL,CALL. SAN TELESFORO 13
2019-06-21 16:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALL. ELOY GONZALO / CALL. SANTISIMA TRINIDAD
2019-06-21 13:00:00,Despejado,Caida,Moderada,ARGANZUELA,PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS 4
2019-06-21 13:00:00,Despejado,Caida,Leve,ARGANZUELA,PASEO. JUAN ANTONIO VALLEJO-NAJERA BOTAS 4
2019-06-21 01:00:00,Despejado,Colision,Leve,CENTRO,PLAZA. EMPERADOR CARLOS V 8
2019-06-22 20:00:00,Despejado,Caida,Leve,SALAMANCA,CALL. SERRANO 84
2019-06-22 20:00:00,Despejado,Caida,Leve,SALAMANCA,CALL. SERRANO 84
2019-06-22 19:00:00,Despejado,Caida,Moderada,CIUDAD LINEAL,CALL. ALCALA 317
2019-06-23 20:00:00,Despejado,Caida,Moderada,USERA,AVDA. CORDOBA 21
2019-06-23 20:00:00,Despejado,Colision,Grave,CIUDAD LINEAL,CALL. VIRGEN DE LA ALEGRIA 21
2019-06-23 18:00:00,Despejado,Colision,Leve,TETUÁN,CALL. BRAVO MURILLO 246
2019-06-23 09:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. PONTONES / CALL. COBOS DE SEGOVIA
2019-06-23 07:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS,AVENIDA DE LA GAVIA-AVENIDA DEL MAYORAZGO
2019-06-24 20:00:00,Despejado,Caida,Grave,CHAMBERÍ,CALL. RAIMUNDO FERNANDEZ VILLAVERDE 54
2019-06-25 04:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALL. JOSE ABASCAL / CALL. FERNANDEZ DE LA HOZ
2019-06-26 20:00:00,Despejado,Colision,Leve,RETIRO,PLAZA. INDEPENDENCIA 8
2019-06-26 17:00:00,Despejado,Colision,Leve,RETIRO,PASEO. INFANTA ISABEL 4
2019-06-26 16:00:00,Despejado,Colision,Leve,CHAMBERÍ,CALL. CRISTOBAL BORDIU 39
2019-06-27 20:00:00,Despejado,Colision,Leve,ARGANZUELA,CALL. TOMAS BRETON 2
2019-06-27 09:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,CALL. LEONOR LOPEZ DE CORDOBA / AUTOV. M-40
2019-06-28 23:00:00,Despejado,Imprudencia,Leve,USERA,CALL. MARCELO USERA 1
2019-06-28 23:00:00,Despejado,Imprudencia,Moderada,USERA,CALL. MARCELO USERA 1
2019-06-28 21:00:00,Despejado,Colision,Moderada,TETUÁN,CALL. BRAVO MURILLO 231
2019-06-28 20:00:00,Despejado,Colision,Leve,VILLA DE VALLECAS,AVDA. MAYORAZGO / CALL. CINCOVILLAS
2019-06-28 14:00:00,Despejado,Caida,Moderada,CIUDAD LINEAL,CALL. RAFAEL BERGAMIN 20A
2019-06-28 11:00:00,Despejado,Colision,Moderada,CENTRO,CALL. PUEBLA / CALL. BARCO
2019-06-28 11:00:00,Despejado,Caida,Moderada,CENTRO,CALL. SAN BERNARDO 83
2019-06-29 19:00:00,Despejado,Caida,Moderada,LATINA,PQUE. MADRID RIO / GTA. PUENTE DE SEGOVIA
2019-06-29 17:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,CALL. GENERAL RICARDOS 18
2019-06-29 17:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,CALL. GENERAL RICARDOS 18
2019-06-29 08:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE EL ESCORIAL
2019-06-29 08:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE EL ESCORIAL
2019-06-30 16:00:00,Despejado,Colision,Moderada,LATINA,GTA. PUENTE DE SEGOVIA 1
2019-06-30 08:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,IDB. PARQUE LINEAL DEL MANZANARES
2019-06-30 08:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,IDB. PARQUE LINEAL DEL MANZANARES
2019-07-01 17:00:00,Despejado,Colision,Leve,SALAMANCA,CALL. CONDE DE PEÑALVER / CALL. HERMOSILLA
2019-07-01 15:00:00,Despejado,Caida,Leve,FUENCARRAL-EL PARDO,"AVDA. BURGOS, 89 (RECINTO ""ADEQUA"")"
2019-07-01 14:00:00,Despejado,Caida,Moderada,SALAMANCA,CALL. DIEGO DE LEON / CALL. GENERAL PARDIÑAS
2019-07-01 14:00:00,Despejado,Colision,Leve,FUENCARRAL-EL PARDO,CALL. PUERTO DE SOMPORT 8
2019-07-01 13:00:00,Despejado,Caida,Moderada,FUENCARRAL-EL PARDO,MONASTERIO DE SILOS - GO FIT - FAROLA 268
2019-07-01 09:00:00,Despejado,Colision,Leve,CENTRO,CALL. FUENCARRAL / GTA. BILBAO
2019-07-02 20:00:00,Despejado,Caida,Moderada,FUENCARRAL-EL PARDO,"CALL. MONASTERIO DE OSEIRA, 17B (ANILLO VERDE, 58)"
2019-07-02 09:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,CTRA. RODAJOS 2
2019-07-02 09:00:00,Despejado,Imprudencia,Leve,MONCLOA-ARAVACA,CTRA. RODAJOS 2
2019-07-03 22:00:00,Despejado,Caida,Leve,CIUDAD LINEAL,AVDA. MARQUES DE CORBERA / CALL. POETA BLAS DE OTERO
2019-07-03 11:00:00,Despejado,Colision,Leve,CENTRO,CALL. TORRECILLA DEL LEAL / CALL. OLMO
2019-07-04 23:00:00,Despejado,Colision,Leve,USERA,AVDA. POBLADOS / AVDA. ORCASUR
2019-07-04 21:00:00,Despejado,Colision,Leve,SALAMANCA,CALL. CLAUDIO COELLO 14
2019-07-04 20:00:00,Despejado,Caida,Leve,CENTRO,CALL. BARCELO 5
2019-07-04 04:00:00,Despejado,Otro,Leve,CENTRO,CALL. ALCALA 15
2019-07-04 04:00:00,Despejado,Otro,Leve,CENTRO,CALL. ALCALA 15
2019-07-04 01:00:00,Despejado,Colision,Leve,CENTRO,CALL. CASINO / CALL. SANTIAGO EL VERDE
2019-07-05 21:00:00,Despejado,Caida,Leve,BARAJAS,CALL. PLAYA DE LA CALETA 13
2019-07-05 20:00:00,Despejado,Colision,Leve,TETUÁN,CALL. MULLER / CALL. AZUCENAS
2019-07-05 10:00:00,Despejado,Caida,Leve,MONCLOA-ARAVACA,PUERTA PRINCIPAL ZOO
2019-07-05 01:00:00,Despejado,Colision,Leve,RETIRO,AVDA. MENENDEZ PELAYO / CALL. O'DONNELL
2019-07-06 16:00:00,Despejado,Imprudencia,Leve,CENTRO,CUSTA. SAN VICENTE 1
2019-07-06 16:00:00,Despejado,Imprudencia,Leve,CENTRO,CUSTA. SAN VICENTE 1
2019-07-06 09:00:00,Despejado,Colision,Leve,CARABANCHEL,CMNO. CRUCES / POLIG. ALUCHE-AVENIDA DE LOS POBLADOS
2019-07-06 09:00:00,Despejado,Caida,Moderada,CENTRO,HORTALEZA
2019-07-06 03:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALL. JOSE ABASCAL 50
2019-07-07 20:00:00,Despejado,Caida,Leve,CHAMBERÍ,CALL. BRETON DE LOS HERREROS / CALL. PONZANO
2019-07-07 20:00:00,Despejado,Imprudencia,Moderada,RETIRO,CALL. CERRO DE LA PLATA 15
2019-07-08 16:00:00,Despejado,Caida,Moderada,RETIRO,PASEO. FERNAN NUÑEZ 2
2019-07-08 14:00:00,Despejado,Colision,Leve,CENTRO,CALL. SEGOVIA 8
2019-07-08 11:00:00,Despejado,Colision,Leve,SALAMANCA,CALL. SERRANO / CALL. MARIA DE MOLINA
2019-07-08 08:00:00,Despejado,Colision,Moderada,VILLAVERDE,AVDA. LOS ROSALES 200
2019-07-09 15:00:00,Despejado,Colision,Leve,CHAMARTÍN,CALL. RODRIGUEZ MARIN 66
2019-07-09 11:00:00,Despejado,Colision,Leve,TETUÁN,CALL. RAIMUNDO FERNANDEZ VILLAVERDE 67
2019-07-10 18:00:00,Despejado,Colision,Fallecido,VILLA DE VALLECAS,AVDA. CARTAGENA DE INDIAS / CALL. ISLAS VISAYAS
2019-07-10 10:00:00,Despejado,Colision,Leve,SAN BLAS-CANILLEJAS,CRUCE C/ALCALA CON C/ TAMPICO
2019-07-11 09:00:00,Despejado,Colision,Leve,VILLAVERDE,AV. ROSALES CON ROTONDA M-40
2019-07-12 14:00:00,Despejado,Colision,Leve,VILLAVERDE,CALL. RESINA 4
2019-07-13 22:00:00,Despejado,Imprudencia,Leve,CARABANCHEL,AVDA. MANZANARES / PQUE. MADRID RIO
2019-07-13 22:00:00,Despejado,Imprudencia,Moderada,CARABANCHEL,AVDA. MANZANARES / PQUE. MADRID RIO
2019-07-13 15:00:00,Despejado,Caida,Leve,SALAMANCA,CALL. MONTESA / CALL. JOSE ORTEGA Y GASSET
2019-07-14 22:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,AVDA. ENTREVIAS / CALL. MENDEZ ALVARO
2019-07-14 16:00:00,Despejado,Caida,Leve,CARABANCHEL,CALL. GENERAL RICARDOS / CALL. NUESTRA SEÑORA DE LA LUZ
2019-07-14 13:00:00,Despejado,Imprudencia,Leve,RETIRO,PASEO. FERNAN NUÑEZ 1
2019-07-14 13:00:00,Despejado,Imprudencia,Leve,RETIRO,PASEO. FERNAN NUÑEZ 1
2019-07-14 10:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,CALL. MARTINEZ DE LA RIVA / CALL. CACHERO
2019-07-15 19:00:00,Despejado,Caida,Leve,RETIRO,CALL. O'DONNELL 18
2019-07-15 17:00:00,Despejado,Colision,Moderada,PUENTE DE VALLECAS,CALL. HERMANOS CARPI / AVDA. PEÑA PRIETA
2019-07-16 19:00:00,Despejado,Caida,Moderada,CENTRO,CALL. ARGANZUELA 16
2019-07-17 22:00:00,Despejado,Caida,Leve,CENTRO,CALL. GRAN VIA / CALL. CLAVEL
2019-07-17 20:00:00,Despejado,Imprudencia,Leve,LATINA,"PQUE. MADRID RIO, +00300E"
2019-07-17 20:00:00,Despejado,Imprudencia,Leve,LATINA,"PQUE. MADRID RIO, +00300E"
2019-07-17 19:00:00,Despejado,Colision,Leve,ARGANZUELA,PASEO. DELICIAS 59
2019-07-17 12:00:00,Despejado,Colision,Leve,PUENTE DE VALLECAS,AVDA. ALBUFERA / CALL. JOSE PAULETE
2019-07-17 10:00:00,Despejado,Colision,Leve,CHAMARTÍN,PASEO. CASTELLANA 170
